epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/acc_s5_32,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_s5_32_epoch,train/loss_s5_32_step,train/loss_step,val/acc,val/acc_s0_1,val/acc_s1_2,val/acc_s2_4,val/acc_s3_8,val/acc_s4_16,val/acc_s5_32,val/loss,val/loss_s0_1,val/loss_s1_2,val/loss_s2_4,val/loss_s3_8,val/loss_s4_16,val/loss_s5_32
,0.0001036474508437579,38880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,38889,,,,,,,,,,8.557364344596863e-05,,0.0002586902119219303,,0.24724078178405762,,0.27150624990463257,,0.07935413718223572,,0.022553429007530212,0.04743058234453201,,,,,,,,,,,,,,
12,,38899,,,,,,,,,,0.00010274536907672882,,0.0002484503202140331,,0.25741028785705566,,0.2587263584136963,,0.09180819243192673,,0.02839893475174904,0.053671468049287796,,,,,,,,,,,,,,
12,,38909,,,,,,,,,,8.177757263183594e-05,,0.00022112485021352768,,0.23426133394241333,,0.2592200040817261,,0.08277100324630737,,0.025334686040878296,0.04942953959107399,,,,,,,,,,,,,,
12,,38919,,,,,,,,,,0.15437160432338715,,0.015998337417840958,,0.2793724536895752,,0.256148099899292,,0.09619610011577606,,0.04478563368320465,0.06708315014839172,,,,,,,,,,,,,,
12,,38929,,,,,,,,,,0.17006322741508484,,0.008461934514343739,,0.20257386565208435,,0.2909832298755646,,0.08522967994213104,,0.02945374697446823,0.05424721911549568,,,,,,,,,,,,,,
12,,38939,,,,,,,,,,8.80751758813858e-05,,0.0002327687107026577,,0.24468430876731873,,0.25238025188446045,,0.07624009251594543,,0.025683855637907982,0.048268161714076996,,,,,,,,,,,,,,
12,,38949,,,,,,,,,,9.193830192089081e-05,,0.00021644867956638336,,0.24217039346694946,,0.26947370171546936,,0.08188491314649582,,0.02720942720770836,0.051243219524621964,,,,,,,,,,,,,,
12,,38959,,,,,,,,,,0.0001463238149881363,,0.00027303630486130714,,0.233578622341156,,0.24133765697479248,,0.07755182683467865,,0.027788929641246796,0.04944559931755066,,,,,,,,,,,,,,
12,,38969,,,,,,,,,,9.384937584400177e-05,,0.0002752128057181835,,0.24627164006233215,,0.24810069799423218,,0.0991048738360405,,0.033040475100278854,0.05789324268698692,,,,,,,,,,,,,,
12,,38979,,,,,,,,,,0.00011360272765159607,,0.00030640093609690666,,0.2738228440284729,,0.2609808146953583,,0.07264461368322372,,0.02552441880106926,0.04821927100419998,,,,,,,,,,,,,,
12,,38989,,,,,,,,,,0.0001435931771993637,,0.0002985876053571701,,0.25721338391304016,,0.2589658796787262,,0.0702861100435257,,0.021055050194263458,0.04413493722677231,,,,,,,,,,,,,,
12,,38999,,,,,,,,,,0.00010299496352672577,,0.0003940328024327755,,0.22500889003276825,,0.2526742219924927,,0.0874042958021164,,0.025688624009490013,0.05014917254447937,,,,,,,,,,,,,,
12,,39009,,,,,,,,,,0.00016827508807182312,,0.00045267725363373756,,0.25896766781806946,,0.24960683286190033,,0.091289222240448,,0.03210098296403885,0.05594267323613167,,,,,,,,,,,,,,
12,,39019,,,,,,,,,,0.0001309029757976532,,0.0004067942500114441,,0.26571205258369446,,0.25197339057922363,,0.08929397165775299,,0.03273288905620575,0.05623237416148186,,,,,,,,,,,,,,
12,,39029,,,,,,,,,,8.486397564411163e-05,,0.04142391309142113,,0.2218453586101532,,0.2614728808403015,,0.0785408467054367,,0.022988252341747284,0.04695677384734154,,,,,,,,,,,,,,
12,,39039,,,,,,,,,,0.00013896450400352478,,0.0005710883997380733,,0.2586982846260071,,0.2650885581970215,,0.08493247628211975,,0.02721274457871914,0.05180646851658821,,,,,,,,,,,,,,
12,,39049,,,,,,,,,,0.0001439359039068222,,0.0006048837676644325,,0.22546464204788208,,0.2653520703315735,,0.08768307417631149,,0.026541177183389664,0.051441438496112823,,,,,,,,,,,,,,
12,,39059,,,,,,,,,,0.00013887137174606323,,0.0006658425554633141,,0.2654840648174286,,0.2555198073387146,,0.08131666481494904,,0.02398313768208027,0.04833671450614929,,,,,,,,,,,,,,
12,,39069,,,,,,,,,,0.00017097778618335724,,0.0004728473722934723,,0.24294136464595795,,0.2595425248146057,,0.07258670032024384,,0.02071981132030487,0.04417518526315689,,,,,,,,,,,,,,
12,,39079,,,,,,,,,,0.0001877862960100174,,0.00048513663932681084,,0.2547350525856018,,0.2624334692955017,,0.06330577284097672,,0.02165558561682701,0.04341042414307594,,,,,,,,,,,,,,
12,,39089,,,,,,,,,,0.00017790496349334717,,0.00034874631091952324,,0.2501397132873535,,0.271403431892395,,0.07685830444097519,,0.029905255883932114,0.052507203072309494,,,,,,,,,,,,,,
12,,39099,,,,,,,,,,0.00010398216545581818,,0.06135496869683266,,0.2665954530239105,,0.27766725420951843,,0.11681927740573883,,0.038830216974020004,0.06736236810684204,,,,,,,,,,,,,,
12,,39109,,,,,,,,,,0.00010529719293117523,,0.0003225472755730152,,0.24544517695903778,,0.25501346588134766,,0.09836272895336151,,0.03392265737056732,0.05873043090105057,,,,,,,,,,,,,,
12,,39119,,,,,,,,,,0.00015052594244480133,,0.05861270800232887,,0.2413775622844696,,0.25454413890838623,,0.08197969198226929,,0.03060144931077957,0.05326751247048378,,,,,,,,,,,,,,
12,,39129,,,,,,,,,,0.00012305565178394318,,0.0003367038443684578,,0.2202860414981842,,0.25415483117103577,,0.07672905921936035,,0.022645853459835052,0.04587835073471069,,,,,,,,,,,,,,
