epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_step,val/acc,val/acc_s0_1,val/acc_s1_2,val/acc_s2_4,val/acc_s3_8,val/acc_s4_16,val/loss,val/loss_s0_1,val/loss_s1_2,val/loss_s2_4,val/loss_s3_8,val/loss_s4_16
0,,99,,,,,,,,,0.013335585594177246,,0.010395541787147522,,0.31741082668304443,,0.7795863151550293,,1.1014665365219116,0.9882769584655762,,,,,,,,,,,,
0,,109,,,,,,,,,0.01089942455291748,,0.008302196860313416,,0.30891090631484985,,0.7637276649475098,,1.0672993659973145,0.9592196345329285,,,,,,,,,,,,
0,,119,,,,,,,,,0.00809258222579956,,0.00604557991027832,,0.29479628801345825,,0.7559583187103271,,1.050297498703003,0.9443005919456482,,,,,,,,,,,,
0,,129,,,,,,,,,0.006585299968719482,,0.0048035383224487305,,0.27619075775146484,,0.7327739000320435,,1.0287294387817383,0.9228654503822327,,,,,,,,,,,,
0,,139,,,,,,,,,0.006192266941070557,,0.004333965480327606,,0.2791028916835785,,0.7235280275344849,,1.0074304342269897,0.9052702188491821,,,,,,,,,,,,
0,,145,,,,,,,,,,,,,,,,,,,0.7808541655540466,1.0,1.0,0.9428352117538452,0.82688969373703,0.7549412250518799,0.8973954916000366,0.00445556640625,0.003322601318359375,0.279156893491745,0.7133169770240784,0.9995128512382507
0,,145,0.756521463394165,0.9727579355239868,0.9866937398910522,0.932094931602478,0.8090152144432068,0.7279834747314453,1.3115792274475098,0.2787555456161499,,0.18967695534229279,,0.5134674906730652,,1.0644886493682861,,1.444798231124878,,,,,,,,,,,,,,
,0.00029988435543610843,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,149,,,,,,,,,0.005143463611602783,,0.0034695640206336975,,0.28973376750946045,,0.7248282432556152,,1.0003485679626465,0.9006832838058472,,,,,,,,,,,,
1,,159,,,,,,,,,0.004629552364349365,,0.0029246918857097626,,0.26991569995880127,,0.7123359441757202,,0.9757217764854431,0.8789128065109253,,,,,,,,,,,,
1,,169,,,,,,,,,0.004096537828445435,,0.002590462565422058,,0.28676706552505493,,0.7001397013664246,,0.9485564827919006,0.8570150136947632,,,,,,,,,,,,
1,,179,,,,,,,,,0.0034796446561813354,,0.0021732747554779053,,0.2696245610713959,,0.6818764209747314,,0.9207905530929565,0.831931471824646,,,,,,,,,,,,
1,,189,,,,,,,,,0.0036223530769348145,,0.0020593516528606415,,0.2885760962963104,,0.6743033528327942,,0.8727333545684814,0.7953203320503235,,,,,,,,,,,,
1,,199,,,,,,,,,0.0036343038082122803,,0.0019319895654916763,,0.28556928038597107,,0.693286657333374,,0.8576735854148865,0.7874347567558289,,,,,,,,,,,,
1,,209,,,,,,,,,0.003097638487815857,,0.0016096178442239761,,0.2789011597633362,,0.6697666645050049,,0.7968100905418396,0.7370100021362305,,,,,,,,,,,,
1,,219,,,,,,,,,0.0024899542331695557,,0.0012870822101831436,,0.2835693359375,,0.6596429944038391,,0.7533674240112305,0.7027095556259155,,,,,,,,,,,,
1,,229,,,,,,,,,0.0018619969487190247,,0.0010011326521635056,,0.27959322929382324,,0.6465951204299927,,0.708683431148529,0.6665232181549072,,,,,,,,,,,,
1,,239,,,,,,,,,0.0018698573112487793,,0.0009406199678778648,,0.2912062406539917,,0.656089723110199,,0.6639344692230225,0.6352548599243164,,,,,,,,,,,,
1,,249,,,,,,,,,0.0015368089079856873,,0.0007686950266361237,,0.2844544053077698,,0.6415471434593201,,0.6349877119064331,0.6104743480682373,,,,,,,,,,,,
1,,259,,,,,,,,,0.001355774700641632,,0.0006685033440589905,,0.27191904187202454,,0.6365401744842529,,0.5881632566452026,0.5737920999526978,,,,,,,,,,,,
1,,269,,,,,,,,,0.001216687262058258,,0.0005811732262372971,,0.27558979392051697,,0.6342577934265137,,0.5629278421401978,0.5545894503593445,,,,,,,,,,,,
1,,279,,,,,,,,,0.0010761991143226624,,0.0005105584859848022,,0.28529295325279236,,0.6287518739700317,,0.5284627079963684,0.5281360149383545,,,,,,,,,,,,
1,,289,,,,,,,,,0.0010472685098648071,,0.0005026431754231453,,0.25568798184394836,,0.6147541403770447,,0.4928092956542969,0.49735337495803833,,,,,,,,,,,,
1,,291,,,,,,,,,,,,,,,,,,,0.8812774419784546,1.0,1.0,0.9428352117538452,0.843204140663147,0.8846295475959778,0.4632408320903778,0.00052642822265625,0.0003273487091064453,0.2700091600418091,0.6002601385116577,0.4501034915447235
1,,291,0.823905348777771,1.0,1.0,0.9428397417068481,0.833554744720459,0.8106203079223633,0.7057129144668579,0.002679243916645646,,0.0015359033131971955,,0.27741605043411255,,0.6629137992858887,,0.7569304704666138,,,,,,,,,,,,,,
,0.00029953760005996916,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,299,,,,,,,,,0.0007236450910568237,,0.0003782510757446289,,0.26305869221687317,,0.6222905516624451,,0.47024184465408325,0.48216915130615234,,,,,,,,,,,,
2,,309,,,,,,,,,0.0007369592785835266,,0.0004002610221505165,,0.2872171103954315,,0.6060272455215454,,0.4498786926269531,0.4649633467197418,,,,,,,,,,,,
2,,319,,,,,,,,,0.0006270036101341248,,0.000352329108864069,,0.2687992453575134,,0.610619306564331,,0.41466599702835083,0.4385248124599457,,,,,,,,,,,,
2,,329,,,,,,,,,0.0006056483834981918,,0.0003269182052463293,,0.26782143115997314,,0.6021533012390137,,0.3986023962497711,0.4248301386833191,,,,,,,,,,,,
2,,339,,,,,,,,,0.0005906186997890472,,0.00030697579495608807,,0.2727634310722351,,0.5959932804107666,,0.3703305721282959,0.40268105268478394,,,,,,,,,,,,
2,,349,,,,,,,,,0.00047598034143447876,,0.0002716404851526022,,0.2703304588794708,,0.6011723279953003,,0.3587527275085449,0.39484626054763794,,,,,,,,,,,,
2,,359,,,,,,,,,0.00039059389382600784,,0.0002150151412934065,,0.2659456133842468,,0.5967116355895996,,0.3339715003967285,0.3751983046531677,,,,,,,,,,,,
2,,369,,,,,,,,,0.0003916248679161072,,0.0002239749301224947,,0.2668605446815491,,0.5837346911430359,,0.3187674283981323,0.3613916337490082,,,,,,,,,,,,
2,,379,,,,,,,,,0.00037663429975509644,,0.00020659982692450285,,0.2666715979576111,,0.5820353627204895,,0.3113369941711426,0.35548529028892517,,,,,,,,,,,,
2,,389,,,,,,,,,0.0003327270969748497,,0.0001807295484468341,,0.2684515714645386,,0.5782002806663513,,0.29940304160118103,0.3458893597126007,,,,,,,,,,,,
2,,399,,,,,,,,,0.0002825232222676277,,0.00016007921658456326,,0.25317269563674927,,0.5698314905166626,,0.2781558632850647,0.3276504576206207,,,,,,,,,,,,
2,,409,,,,,,,,,0.0002398029901087284,,0.00013336434494704008,,0.2661726176738739,,0.5725314021110535,,0.2653750777244568,0.3191717565059662,,,,,,,,,,,,
2,,419,,,,,,,,,0.00030493084341287613,,0.00015913404058665037,,0.2620493173599243,,0.563275933265686,,0.24706239998340607,0.3034937381744385,,,,,,,,,,,,
2,,429,,,,,,,,,0.00026801228523254395,,0.00014195230323821306,,0.26591649651527405,,0.5694786310195923,,0.24632787704467773,0.3042875826358795,,,,,,,,,,,,
2,,437,,,,,,,,,,,,,,,,,,,0.9294366836547852,1.0,1.0,0.9428352117538452,0.8516359329223633,0.9466713666915894,0.254952073097229,0.00013065338134765625,9.179115295410156e-05,0.26028361916542053,0.5454027652740479,0.18698373436927795
2,,437,0.8996871709823608,1.0,1.0,0.9428372383117676,0.8431916832923889,0.9091548919677734,0.3799773156642914,0.00046136495075188577,,0.0002492516068741679,,0.270222932100296,,0.5881862044334412,,0.34220021963119507,,,,,,,,,,,,,,
,0.00029896026854323894,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,439,,,,,,,,,0.00025210296735167503,,0.0001238121767528355,,0.27457910776138306,,0.5639166235923767,,0.23522931337356567,0.2953178286552429,,,,,,,,,,,,
3,,449,,,,,,,,,0.00023967726156115532,,0.00011345226084813476,,0.2795911431312561,,0.5578052401542664,,0.22159859538078308,0.28417280316352844,,,,,,,,,,,,
3,,459,,,,,,,,,0.00021190382540225983,,0.00010069471318274736,,0.2671736776828766,,0.5567513704299927,,0.21962103247642517,0.2819075286388397,,,,,,,,,,,,
3,,469,,,,,,,,,0.00021109823137521744,,0.00010284344898536801,,0.2741069495677948,,0.5654730796813965,,0.2001102864742279,0.2692224085330963,,,,,,,,,,,,
3,,479,,,,,,,,,0.00018791202455759048,,8.67430935613811e-05,,0.2654186487197876,,0.5601169466972351,,0.1997566968202591,0.2675437927246094,,,,,,,,,,,,
3,,489,,,,,,,,,0.00021555880084633827,,9.638560004532337e-05,,0.26635244488716125,,0.5476312041282654,,0.19371987879276276,0.2607123851776123,,,,,,,,,,,,
3,,499,,,,,,,,,0.00022782059386372566,,9.58277378231287e-05,,0.25494396686553955,,0.5520744919776917,,0.18381910026073456,0.25357821583747864,,,,,,,,,,,,
3,,509,,,,,,,,,0.0001708795316517353,,7.046345854178071e-05,,0.2716594338417053,,0.5487101674079895,,0.1728198528289795,0.24547313153743744,,,,,,,,,,,,
3,,519,,,,,,,,,0.00018004095181822777,,8.008838631212711e-05,,0.24777083098888397,,0.5467703342437744,,0.16596782207489014,0.23884426057338715,,,,,,,,,,,,
3,,529,,,,,,,,,0.00020999228581786156,,8.496001828461885e-05,,0.2513490915298462,,0.5501658916473389,,0.1630207896232605,0.2374371886253357,,,,,,,,,,,,
3,,539,,,,,,,,,0.00015712110325694084,,6.269157165661454e-05,,0.27964067459106445,,0.5429093837738037,,0.1675635427236557,0.24081268906593323,,,,,,,,,,,,
3,,549,,,,,,,,,0.00016200332902371883,,7.355702109634876e-05,,0.2697520852088928,,0.5336421132087708,,0.15137255191802979,0.22645443677902222,,,,,,,,,,,,
3,,559,,,,,,,,,0.00013535842299461365,,6.88214204274118e-05,,0.2524542808532715,,0.5437390208244324,,0.145595520734787,0.2232006937265396,,,,,,,,,,,,
3,,569,,,,,,,,,0.00012517464347183704,,6.941723404452205e-05,,0.2652420401573181,,0.5332807302474976,,0.14722737669944763,0.2230629175901413,,,,,,,,,,,,
3,,579,,,,,,,,,0.00013043847866356373,,6.376707460731268e-05,,0.25585150718688965,,0.5423288345336914,,0.13817593455314636,0.2175251990556717,,,,,,,,,,,,
3,,583,,,,,,,,,,,,,,,,,,,0.9488217830657959,1.0,1.0,0.9428352117538452,0.8545889854431152,0.9717543721199036,0.17884185910224915,5.888938903808594e-05,4.184246063232422e-05,0.2598307728767395,0.5170214176177979,0.09272726625204086
3,,583,0.930471658706665,1.0,1.0,0.9428389072418213,0.8494139313697815,0.9486050605773926,0.2487858384847641,0.00019092106958851218,,8.706816151970997e-05,,0.2668628990650177,,0.5479626655578613,,0.17771881818771362,,,,,,,,,,,,,,
,0.00029815325108927063,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,589,,,,,,,,,0.000118631636723876,,5.6766089983284473e-05,,0.26101285219192505,,0.5318231582641602,,0.13434438407421112,0.21291904151439667,,,,,,,,,,,,
4,,599,,,,,,,,,0.00012742867693305016,,6.5518484916538e-05,,0.27440792322158813,,0.5288997888565063,,0.12574143707752228,0.20654051005840302,,,,,,,,,,,,
4,,609,,,,,,,,,0.00011438457295298576,,5.4999312851578e-05,,0.274783730506897,,0.5196200609207153,,0.11931897699832916,0.199994757771492,,,,,,,,,,,,
4,,619,,,,,,,,,0.00010941107757389545,,5.7123834267258644e-05,,0.26100626587867737,,0.5267283916473389,,0.1173642948269844,0.19921499490737915,,,,,,,,,,,,
4,,629,,,,,,,,,0.0001057344488799572,,6.138283060863614e-05,,0.27236780524253845,,0.5205388069152832,,0.11252012848854065,0.19494977593421936,,,,,,,,,,,,
4,,639,,,,,,,,,9.47355292737484e-05,,6.127986125648022e-05,,0.2615172863006592,,0.5152971744537354,,0.11076012998819351,0.19213555753231049,,,,,,,,,,,,
4,,649,,,,,,,,,0.00010708067566156387,,5.980749847367406e-05,,0.25386202335357666,,0.5247185230255127,,0.102243572473526,0.1871509552001953,,,,,,,,,,,,
4,,659,,,,,,,,,0.00010176142677664757,,5.558476550504565e-05,,0.27534782886505127,,0.5171561241149902,,0.10311146825551987,0.1873912662267685,,,,,,,,,,,,
4,,669,,,,,,,,,0.00010150996968150139,,6.013247184455395e-05,,0.27248460054397583,,0.5263371467590332,,0.10042783617973328,0.18696539103984833,,,,,,,,,,,,
4,,679,,,,,,,,,9.859888814389706e-05,,5.575944669544697e-05,,0.2584702968597412,,0.523262083530426,,0.10042044520378113,0.18572507798671722,,,,,,,,,,,,
4,,689,,,,,,,,,7.30294268578291e-05,,4.1646824683994055e-05,,0.2742998003959656,,0.5211998224258423,,0.09583155065774918,0.18263548612594604,,,,,,,,,,,,
4,,699,,,,,,,,,7.309345528483391e-05,,4.586466820910573e-05,,0.2633567750453949,,0.5109248757362366,,0.08902960270643234,0.17508719861507416,,,,,,,,,,,,
4,,709,,,,,,,,,8.308491669595242e-05,,4.905869718641043e-05,,0.2526676058769226,,0.5228464603424072,,0.09226994216442108,0.17925582826137543,,,,,,,,,,,,
4,,719,,,,,,,,,7.931049913167953e-05,,4.396471194922924e-05,,0.25318780541419983,,0.5127748847007751,,0.08736782521009445,0.1737097203731537,,,,,,,,,,,,
4,,729,,,,,,,,,8.50007199915126e-05,,5.2360079280333593e-05,,0.27940860390663147,,0.5066370964050293,,0.08274441957473755,0.17031724750995636,,,,,,,,,,,,
4,,729,,,,,,,,,,,,,,,,,,,0.9577305912971497,1.0,1.0,0.9428352117538452,0.8571364283561707,0.9829844236373901,0.14566375315189362,3.7670135498046875e-05,2.9325485229492188e-05,0.2584937512874603,0.49975675344467163,0.0529329888522625
4,,729,0.9456319808959961,1.0,1.0,0.9428397417068481,0.8530970811843872,0.9678788185119629,0.19003674387931824,0.00010095183097291738,,5.630347368423827e-05,,0.2652409076690674,,0.522803783416748,,0.1058550626039505,,,,,,,,,,,,,,
,0.00029711779206048454,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,739,,,,,,,,,7.166899740695953e-05,,4.553032340481877e-05,,0.25835666060447693,,0.5110810995101929,,0.0800958126783371,0.16817501187324524,,,,,,,,,,,,
5,,749,,,,,,,,,6.836419925093651e-05,,4.6934408601373434e-05,,0.27129703760147095,,0.5041475296020508,,0.07507149875164032,0.16370895504951477,,,,,,,,,,,,
5,,759,,,,,,,,,7.579056546092033e-05,,4.4777640141546726e-05,,0.26780012249946594,,0.5124382972717285,,0.0765603706240654,0.16621866822242737,,,,,,,,,,,,
5,,769,,,,,,,,,6.766966544091702e-05,,4.005199298262596e-05,,0.26188716292381287,,0.5059772729873657,,0.07455994933843613,0.16322673857212067,,,,,,,,,,,,
5,,779,,,,,,,,,6.987573578953743e-05,,4.145369166508317e-05,,0.2707468271255493,,0.5088207125663757,,0.07219623029232025,0.16240160167217255,,,,,,,,,,,,
5,,789,,,,,,,,,6.62065576761961e-05,,4.0075916331261396e-05,,0.2659726142883301,,0.5046924352645874,,0.0711650401353836,0.16062860190868378,,,,,,,,,,,,
5,,799,,,,,,,,,6.889342330396175e-05,,3.98533302359283e-05,,0.25900202989578247,,0.5004979372024536,,0.0706370547413826,0.1591179370880127,,,,,,,,,,,,
5,,809,,,,,,,,,5.972897633910179e-05,,3.8049533031880856e-05,,0.2579233646392822,,0.5073165893554688,,0.06768029928207397,0.15812727808952332,,,,,,,,,,,,
5,,819,,,,,,,,,6.601330824196339e-05,,4.007737152278423e-05,,0.2812236547470093,,0.4841458201408386,,0.06571072340011597,0.1533932089805603,,,,,,,,,,,,
5,,829,,,,,,,,,6.88296277076006e-05,,4.222645657137036e-05,,0.26541033387184143,,0.49559471011161804,,0.06515663862228394,0.1543840616941452,,,,,,,,,,,,
5,,839,,,,,,,,,6.187171675264835e-05,,3.646471304818988e-05,,0.2577483654022217,,0.5076280236244202,,0.0665447860956192,0.15732504427433014,,,,,,,,,,,,
5,,849,,,,,,,,,5.781627260148525e-05,,3.8503087125718594e-05,,0.2672327160835266,,0.5039456486701965,,0.06563827395439148,0.15639840066432953,,,,,,,,,,,,
5,,859,,,,,,,,,5.9894751757383347e-05,,4.0585058741271496e-05,,0.2701455354690552,,0.49613821506500244,,0.060169659554958344,0.15096430480480194,,,,,,,,,,,,
5,,869,,,,,,,,,6.858794949948788e-05,,4.352419637143612e-05,,0.2697063386440277,,0.4962983727455139,,0.05767405778169632,0.14910028874874115,,,,,,,,,,,,
5,,875,,,,,,,,,,,,,,,,,,,0.9621525406837463,1.0,1.0,0.9428352117538452,0.8584702014923096,0.9885412454605103,0.12876904010772705,2.5987625122070312e-05,2.4020671844482422e-05,0.2581700384616852,0.4851001799106598,0.03411322832107544
5,,875,0.9536697268486023,1.0,1.0,0.942840576171875,0.8556495308876038,0.977946400642395,0.16008338332176208,6.899867730680853e-05,,4.2776689952006564e-05,,0.2644067704677582,,0.5058687329292297,,0.0702425017952919,,,,,,,,,,,,,,
,0.00029585548805965143,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,879,,,,,,,,,5.8002304285764694e-05,,3.4999160561710596e-05,,0.26277947425842285,,0.4937869906425476,,0.057486288249492645,0.148162841796875,,,,,,,,,,,,
6,,889,,,,,,,,,6.745965220034122e-05,,4.09321510232985e-05,,0.26421260833740234,,0.4982137680053711,,0.05447307229042053,0.14679889380931854,,,,,,,,,,,,
6,,899,,,,,,,,,5.945935845375061e-05,,4.149682354182005e-05,,0.26921072602272034,,0.49291709065437317,,0.05008769407868385,0.14274702966213226,,,,,,,,,,,,
6,,909,,,,,,,,,4.462455399334431e-05,,2.803426468744874e-05,,0.2634241282939911,,0.49666261672973633,,0.05763571709394455,0.1488448530435562,,,,,,,,,,,,
6,,919,,,,,,,,,6.07883557677269e-05,,3.8237718399614096e-05,,0.26701781153678894,,0.49377894401550293,,0.054716892540454865,0.1462811529636383,,,,,,,,,,,,
6,,929,,,,,,,,,4.0024518966674805e-05,,2.6137917302548885e-05,,0.25412851572036743,,0.49148762226104736,,0.051971711218357086,0.14318522810935974,,,,,,,,,,,,
6,,939,,,,,,,,,5.210540257394314e-05,,3.3697811886668205e-05,,0.2645179033279419,,0.49779385328292847,,0.05163644626736641,0.14460471272468567,,,,,,,,,,,,
6,,949,,,,,,,,,5.4966192692518234e-05,,2.9640505090355873e-05,,0.2677712142467499,,0.49239397048950195,,0.0496269091963768,0.14223523437976837,,,,,,,,,,,,
6,,959,,,,,,,,,5.2617862820625305e-05,,2.984207822009921e-05,,0.2529098391532898,,0.49102866649627686,,0.04945870861411095,0.141155406832695,,,,,,,,,,,,
6,,969,,,,,,,,,5.175219848752022e-05,,2.8021109756082296e-05,,0.26994672417640686,,0.4951992630958557,,0.049116309732198715,0.14248047769069672,,,,,,,,,,,,
6,,979,,,,,,,,,6.06742687523365e-05,,3.210059367120266e-05,,0.2682263255119324,,0.4867023825645447,,0.04689772054553032,0.13913953304290771,,,,,,,,,,,,
6,,989,,,,,,,,,5.9526413679122925e-05,,3.097101580351591e-05,,0.2703835964202881,,0.48500603437423706,,0.045875512063503265,0.13815495371818542,,,,,,,,,,,,
6,,999,,,,,,,,,5.3291674703359604e-05,,2.6945199351757765e-05,,0.25470083951950073,,0.4994280934333801,,0.046322017908096313,0.1404610276222229,,,,,,,,,,,,
6,,1009,,,,,,,,,7.325620390474796e-05,,4.064355744048953e-05,,0.2706517279148102,,0.47742199897766113,,0.04424826055765152,0.13552266359329224,,,,,,,,,,,,
6,,1019,,,,,,,,,5.963491275906563e-05,,2.969283377751708e-05,,0.27224093675613403,,0.4732927680015564,,0.04165199026465416,0.13287296891212463,,,,,,,,,,,,
6,,1021,,,,,,,,,,,,,,,,,,,0.9646915197372437,1.0,1.0,0.9428352117538452,0.8605435490608215,0.9914050102233887,0.12004918605089188,2.574920654296875e-05,1.7136335372924805e-05,0.25808364152908325,0.4775260090827942,0.024397186934947968
6,,1021,0.9581875801086426,1.0,1.0,0.942840576171875,0.8571560978889465,0.9835876226425171,0.14346911013126373,5.444377529784106e-05,,3.1762094295118004e-05,,0.26383358240127563,,0.4944048225879669,,0.05101380869746208,,,,,,,,,,,,,,
,0.000294368285468047,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,1029,,,,,,,,,6.166216917335987e-05,,3.142084460705519e-05,,0.257107138633728,,0.5041503310203552,,0.04444281384348869,0.1400495171546936,,,,,,,,,,,,
7,,1039,,,,,,,,,4.985812120139599e-05,,2.3437081836163998e-05,,0.26381275057792664,,0.48142683506011963,,0.04239414259791374,0.1345611810684204,,,,,,,,,,,,
7,,1049,,,,,,,,,5.618180148303509e-05,,3.0587485525757074e-05,,0.2459581196308136,,0.4987680912017822,,0.042879849672317505,0.13734284043312073,,,,,,,,,,,,
7,,1059,,,,,,,,,5.011027678847313e-05,,2.7313828468322754e-05,,0.2749180793762207,,0.4861757457256317,,0.04291441664099693,0.1363641917705536,,,,,,,,,,,,
7,,1069,,,,,,,,,4.711980000138283e-05,,2.2587832063436508e-05,,0.2676326334476471,,0.4764925241470337,,0.03989216685295105,0.1319359987974167,,,,,,,,,,,,
7,,1079,,,,,,,,,5.445792339742184e-05,,2.8232054319232702e-05,,0.26644429564476013,,0.4841574728488922,,0.03870648145675659,0.13242878019809723,,,,,,,,,,,,
7,,1089,,,,,,,,,5.388772115111351e-05,,2.820917870849371e-05,,0.2661064863204956,,0.486633837223053,,0.041567377746105194,0.13502547144889832,,,,,,,,,,,,
7,,1099,,,,,,,,,5.154171958565712e-05,,2.9511458706110716e-05,,0.26804786920547485,,0.48921912908554077,,0.03869035840034485,0.13344191014766693,,,,,,,,,,,,
7,,1109,,,,,,,,,4.295678809285164e-05,,2.2826308850198984e-05,,0.2678132653236389,,0.48596274852752686,,0.03736920654773712,0.13182780146598816,,,,,,,,,,,,
7,,1119,,,,,,,,,5.1949406042695045e-05,,2.8989859856665134e-05,,0.2544122040271759,,0.4937700033187866,,0.039533086121082306,0.13428889214992523,,,,,,,,,,,,
7,,1129,,,,,,,,,4.008272662758827e-05,,2.416654024273157e-05,,0.26369860768318176,,0.4825780391693115,,0.03651227429509163,0.13035616278648376,,,,,,,,,,,,
7,,1139,,,,,,,,,4.2794039472937584e-05,,2.1238462068140507e-05,,0.266365647315979,,0.479126513004303,,0.0385766476392746,0.1313832700252533,,,,,,,,,,,,
7,,1149,,,,,,,,,4.2187515646219254e-05,,2.1920306608080864e-05,,0.2662610411643982,,0.48700225353240967,,0.03578004986047745,0.13075701892375946,,,,,,,,,,,,
7,,1159,,,,,,,,,4.3264590203762054e-05,,2.1393876522779465e-05,,0.2543668746948242,,0.4852140247821808,,0.03617224842309952,0.1301577389240265,,,,,,,,,,,,
7,,1167,,,,,,,,,,,,,,,,,,,0.965915858745575,1.0,1.0,0.9428352117538452,0.8610126376152039,0.9929186701774597,0.11527466028928757,1.5497207641601562e-05,9.715557098388672e-06,0.25763848423957825,0.4723074734210968,0.019369931891560555
7,,1167,0.9610470533370972,1.0,1.0,0.942840576171875,0.8582905530929565,0.9871137142181396,0.13309718668460846,4.8067973693832755e-05,,2.5244842618121766e-05,,0.263202965259552,,0.486356258392334,,0.03924977779388428,,,,,,,,,,,,,,
,0.00029265847744427303,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,1169,,,,,,,,,3.5753706470131874e-05,,1.8224644009023905e-05,,0.26296770572662354,,0.482549786567688,,0.034709952771663666,0.1289634108543396,,,,,,,,,,,,
8,,1179,,,,,,,,,4.298030398786068e-05,,1.879129558801651e-05,,0.27180975675582886,,0.4740447402000427,,0.03387271612882614,0.12715353071689606,,,,,,,,,,,,
8,,1189,,,,,,,,,3.901403397321701e-05,,1.7930346075445414e-05,,0.26067787408828735,,0.478799045085907,,0.03465895727276802,0.1281137466430664,,,,,,,,,,,,
8,,1199,,,,,,,,,3.527873195707798e-05,,1.7273356206715107e-05,,0.24235191941261292,,0.5002854466438293,,0.03360065817832947,0.13049200177192688,,,,,,,,,,,,
8,,1209,,,,,,,,,3.7526246160268784e-05,,2.202013274654746e-05,,0.25888755917549133,,0.48002976179122925,,0.03349576145410538,0.12738752365112305,,,,,,,,,,,,
8,,1219,,,,,,,,,3.096717409789562e-05,,1.594069181010127e-05,,0.25707343220710754,,0.48657262325286865,,0.03329937905073166,0.1283828616142273,,,,,,,,,,,,
8,,1229,,,,,,,,,3.313436172902584e-05,,1.6624515410512686e-05,,0.2669297456741333,,0.47200819849967957,,0.03227246552705765,0.12534090876579285,,,,,,,,,,,,
8,,1239,,,,,,,,,3.638816997408867e-05,,1.853157300502062e-05,,0.28027915954589844,,0.46304064989089966,,0.033138733357191086,0.1249345913529396,,,,,,,,,,,,
8,,1249,,,,,,,,,3.629899583756924e-05,,1.853867433965206e-05,,0.2659224569797516,,0.4733058512210846,,0.0310298390686512,0.12460434436798096,,,,,,,,,,,,
8,,1259,,,,,,,,,4.122080281376839e-05,,1.8909573554992676e-05,,0.26244401931762695,,0.4777258038520813,,0.03026573918759823,0.12469707429409027,,,,,,,,,,,,
8,,1269,,,,,,,,,4.1767023503780365e-05,,2.012803452089429e-05,,0.2541947364807129,,0.4763728976249695,,0.03183825686573982,0.1252366453409195,,,,,,,,,,,,
