epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/acc_s5_32,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_s5_32_epoch,train/loss_s5_32_step,train/loss_step
,0.001,12,,,,,,,,,,,,,,,,,,,,,
12,,12,,,,,,,,,,0.28981897234916687,,0.3017303943634033,,0.6624906659126282,,0.8869894742965698,,0.9992841482162476,,1.1471381187438965,1.098425030708313
12,,12,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.098425030708313,0.28981897234916687,,0.3017303943634033,,0.6624906659126282,,0.8869894742965698,,0.9992841482162476,,1.1471381187438965,,
,0.001,13,,,,,,,,,,,,,,,,,,,,,
13,,13,,,,,,,,,,0.30471935868263245,,0.3168503940105438,,0.6676377654075623,,0.8877605199813843,,0.9988538026809692,,1.1457836627960205,1.0974799394607544
13,,13,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0974799394607544,0.30471935868263245,,0.3168503940105438,,0.6676377654075623,,0.8877605199813843,,0.9988538026809692,,1.1457836627960205,,
,0.001,14,,,,,,,,,,,,,,,,,,,,,
14,,14,,,,,,,,,,0.27195632457733154,,0.2823125720024109,,0.6516625285148621,,0.8803115487098694,,0.9951409101486206,,1.141478180885315,1.0928919315338135
14,,14,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0928919315338135,0.27195632457733154,,0.2823125720024109,,0.6516625285148621,,0.8803115487098694,,0.9951409101486206,,1.141478180885315,,
,0.001,15,,,,,,,,,,,,,,,,,,,,,
15,,15,,,,,,,,,,0.22895747423171997,,0.23700831830501556,,0.6334295272827148,,0.8752197027206421,,0.9947422742843628,,1.1425329446792603,1.0929917097091675
15,,15,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0929917097091675,0.22895747423171997,,0.23700831830501556,,0.6334295272827148,,0.8752197027206421,,0.9947422742843628,,1.1425329446792603,,
,0.001,16,,,,,,,,,,,,,,,,,,,,,
16,,16,,,,,,,,,,0.2070048749446869,,0.21367841958999634,,0.6237932443618774,,0.8739050626754761,,0.9961124658584595,,1.145461082458496,1.0951862335205078
16,,16,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0951862335205078,0.2070048749446869,,0.21367841958999634,,0.6237932443618774,,0.8739050626754761,,0.9961124658584595,,1.145461082458496,,
,0.001,17,,,,,,,,,,,,,,,,,,,,,
17,,17,,,,,,,,,,0.2130265086889267,,0.2195030152797699,,0.6213628053665161,,0.8710876703262329,,0.9929786324501038,,1.1427369117736816,1.0924158096313477
17,,17,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0924158096313477,0.2130265086889267,,0.2195030152797699,,0.6213628053665161,,0.8710876703262329,,0.9929786324501038,,1.1427369117736816,,
,0.001,18,,,,,,,,,,,,,,,,,,,,,
18,,18,,,,,,,,,,0.23944143950939178,,0.24664819240570068,,0.6244852542877197,,0.8680781126022339,,0.9877521395683289,,1.138335943222046,1.0881285667419434
18,,18,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0881285667419434,0.23944143950939178,,0.24664819240570068,,0.6244852542877197,,0.8680781126022339,,0.9877521395683289,,1.138335943222046,,
,0.001,19,,,,,,,,,,,,,,,,,,,,,
19,,19,,,,,,,,,,0.26523807644844055,,0.27347904443740845,,0.6277362108230591,,0.8663639426231384,,0.9839726686477661,,1.137861728668213,1.0871191024780273
19,,19,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0871191024780273,0.26523807644844055,,0.27347904443740845,,0.6277362108230591,,0.8663639426231384,,0.9839726686477661,,1.137861728668213,,
,0.001,20,,,,,,,,,,,,,,,,,,,,,
20,,20,,,,,,,,,,0.26323235034942627,,0.2715800106525421,,0.6204046010971069,,0.8608250617980957,,0.9780622720718384,,1.1364490985870361,1.0845983028411865
20,,20,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0845983028411865,0.26323235034942627,,0.2715800106525421,,0.6204046010971069,,0.8608250617980957,,0.9780622720718384,,1.1364490985870361,,
,0.001,21,,,,,,,,,,,,,,,,,,,,,
21,,21,,,,,,,,,,0.23435518145561218,,0.24169650673866272,,0.604574978351593,,0.8524179458618164,,0.9704529047012329,,1.1325879096984863,1.079586148262024
21,,21,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.079586148262024,0.23435518145561218,,0.24169650673866272,,0.604574978351593,,0.8524179458618164,,0.9704529047012329,,1.1325879096984863,,
,0.001,22,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,,,,,,,0.20482318103313446,,0.2107577919960022,,0.5906490087509155,,0.8460853695869446,,0.9632388949394226,,1.131059169769287,1.0765138864517212
22,,22,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0765138864517212,0.20482318103313446,,0.2107577919960022,,0.5906490087509155,,0.8460853695869446,,0.9632388949394226,,1.131059169769287,,
,0.001,23,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,,,,,,,0.19324742257595062,,0.19838356971740723,,0.5797151923179626,,0.8375641107559204,,0.9486615061759949,,1.1287753582000732,1.071494221687317
23,,23,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.071494221687317,0.19324742257595062,,0.19838356971740723,,0.5797151923179626,,0.8375641107559204,,0.9486615061759949,,1.1287753582000732,,
,0.001,24,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,,,,,,,0.20031939446926117,,0.20503896474838257,,0.5669617056846619,,0.8204470276832581,,0.9282866716384888,,1.12245774269104,1.0620062351226807
24,,24,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0620062351226807,0.20031939446926117,,0.20503896474838257,,0.5669617056846619,,0.8204470276832581,,0.9282866716384888,,1.12245774269104,,
,0.001,25,,,,,,,,,,,,,,,,,,,,,
25,,25,,,,,,,,,,0.20160765945911407,,0.20363909006118774,,0.5461664795875549,,0.7971813082695007,,0.904944658279419,,1.114572286605835,1.05037522315979
25,,25,0.7581043839454651,1.0,1.0,0.87109375,0.80908203125,0.7767333984375,0.747314453125,1.05037522315979,0.20160765945911407,,0.20363909006118774,,0.5461664795875549,,0.7971813082695007,,0.904944658279419,,1.114572286605835,,
,0.001,26,,,,,,,,,,,,,,,,,,,,,
26,,26,,,,,,,,,,0.1834024339914322,,0.18036603927612305,,0.538497269153595,,0.7800648808479309,,0.8969382643699646,,1.1039643287658691,1.0399419069290161
26,,26,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0399419069290161,0.1834024339914322,,0.18036603927612305,,0.538497269153595,,0.7800648808479309,,0.8969382643699646,,1.1039643287658691,,
,0.001,27,,,,,,,,,,,,,,,,,,,,,
27,,27,,,,,,,,,,0.17605434358119965,,0.1678120493888855,,0.5289508104324341,,0.7426998019218445,,0.8791377544403076,,1.0872249603271484,1.0221399068832397
27,,27,0.7578755021095276,1.0,1.0,0.87109375,0.80908203125,0.7755126953125,0.747314453125,1.0221399068832397,0.17605434358119965,,0.1678120493888855,,0.5289508104324341,,0.7426998019218445,,0.8791377544403076,,1.0872249603271484,,
,0.001,28,,,,,,,,,,,,,,,,,,,,,
28,,28,,,,,,,,,,0.18687988817691803,,0.1740833967924118,,0.5146961212158203,,0.6619491577148438,,0.7948380708694458,,1.0608584880828857,0.982623279094696
28,,28,0.7590888142585754,1.0,1.0,0.875,0.80908203125,0.78173828125,0.747314453125,0.982623279094696,0.18687988817691803,,0.1740833967924118,,0.5146961212158203,,0.6619491577148438,,0.7948380708694458,,1.0608584880828857,,
,0.001,29,,,,,,,,,,,,,,,,,,,,,
29,,29,,,,,,,,,,0.20017693936824799,,0.1934833973646164,,0.5451746582984924,,0.551218569278717,,0.755973219871521,,1.020524263381958,0.9403083324432373
29,,29,0.7632784247398376,1.0,1.0,0.875,0.81884765625,0.792236328125,0.749664306640625,0.9403083324432373,0.20017693936824799,,0.1934833973646164,,0.5451746582984924,,0.551218569278717,,0.755973219871521,,1.020524263381958,,
,0.001,30,,,,,,,,,,,,,,,,,,,,,
30,,30,,,,,,,,,,0.14957882463932037,,0.09362872689962387,,0.6189011335372925,,0.542407751083374,,0.7383972406387329,,1.0648839473724365,0.9704113602638245
30,,30,0.7596840858459473,1.0,1.0,0.875,0.84130859375,0.7955322265625,0.742645263671875,0.9704113602638245,0.14957882463932037,,0.09362872689962387,,0.6189011335372925,,0.542407751083374,,0.7383972406387329,,1.0648839473724365,,
,0.001,31,,,,,,,,,,,,,,,,,,,,,
31,,31,,,,,,,,,,0.21087299287319183,,0.21861739456653595,,0.5611698627471924,,0.5738418698310852,,0.7177391052246094,,1.245877742767334,1.1035237312316895
31,,31,0.68470698595047,1.0,1.0,0.875,0.83984375,0.800537109375,0.64154052734375,1.1035237312316895,0.21087299287319183,,0.21861739456653595,,0.5611698627471924,,0.5738418698310852,,0.7177391052246094,,1.245877742767334,,
,0.001,32,,,,,,,,,,,,,,,,,,,,,
32,,32,,,,,,,,,,0.1678093671798706,,0.14326708018779755,,0.5095618963241577,,0.5125625729560852,,0.6772909760475159,,1.047486662864685,0.9433777928352356
32,,32,0.7492673993110657,1.0,1.0,0.875,0.8466796875,0.8106689453125,0.724639892578125,0.9433777928352356,0.1678093671798706,,0.14326708018779755,,0.5095618963241577,,0.5125625729560852,,0.6772909760475159,,1.047486662864685,,
,0.001,33,,,,,,,,,,,,,,,,,,,,,
33,,33,,,,,,,,,,0.10181936621665955,,0.07151395082473755,,0.48105883598327637,,0.4763813018798828,,0.7469693422317505,,1.0194501876831055,0.9331240653991699
33,,33,0.7657738327980042,1.0,1.0,0.875,0.8505859375,0.8043212890625,0.74798583984375,0.9331240653991699,0.10181936621665955,,0.07151395082473755,,0.48105883598327637,,0.4763813018798828,,0.7469693422317505,,1.0194501876831055,,
,0.001,34,,,,,,,,,,,,,,,,,,,,,
34,,34,,,,,,,,,,0.11036813259124756,,0.08041437715291977,,0.4566841721534729,,0.48551931977272034,,0.7078297138214111,,1.0411767959594727,0.9422576427459717
34,,34,0.7651098966598511,1.0,1.0,0.875,0.84423828125,0.8050537109375,0.747314453125,0.9422576427459717,0.11036813259124756,,0.08041437715291977,,0.4566841721534729,,0.48551931977272034,,0.7078297138214111,,1.0411767959594727,,
,0.001,35,,,,,,,,,,,,,,,,,,,,,
35,,35,,,,,,,,,,0.16631610691547394,,0.12919557094573975,,0.45182451605796814,,0.49109387397766113,,0.6629449725151062,,0.9944744110107422,0.8991926312446594
35,,35,0.7682005763053894,1.0,1.0,0.875,0.84716796875,0.8172607421875,0.748199462890625,0.8991926312446594,0.16631610691547394,,0.12919557094573975,,0.45182451605796814,,0.49109387397766113,,0.6629449725151062,,0.9944744110107422,,
,0.001,36,,,,,,,,,,,,,,,,,,,,,
36,,36,,,,,,,,,,0.25948789715766907,,0.2063916176557541,,0.47327107191085815,,0.5003868341445923,,0.7027400135993958,,1.0077202320098877,0.9175744652748108
36,,36,0.7696886658668518,1.0,1.0,0.875,0.8564453125,0.818603515625,0.749267578125,0.9175744652748108,0.25948789715766907,,0.2063916176557541,,0.47327107191085815,,0.5003868341445923,,0.7027400135993958,,1.0077202320098877,,
,0.001,37,,,,,,,,,,,,,,,,,,,,,
37,,37,,,,,,,,,,0.2724827826023102,,0.20323580503463745,,0.468387246131897,,0.4782804250717163,,0.6926010847091675,,1.0208032131195068,0.9243941307067871
37,,37,0.7729624509811401,1.0,1.0,0.875,0.85595703125,0.8233642578125,0.752471923828125,0.9243941307067871,0.2724827826023102,,0.20323580503463745,,0.468387246131897,,0.4782804250717163,,0.6926010847091675,,1.0208032131195068,,
,0.001,38,,,,,,,,,,,,,,,,,,,,,
38,,38,,,,,,,,,,0.2089741826057434,,0.13655319809913635,,0.44479453563690186,,0.44335541129112244,,0.614761471748352,,0.9674276113510132,0.8675981760025024
38,,38,0.7720237970352173,1.0,1.0,0.875,0.86669921875,0.8287353515625,0.74920654296875,0.8675981760025024,0.2089741826057434,,0.13655319809913635,,0.44479453563690186,,0.44335541129112244,,0.614761471748352,,0.9674276113510132,,
,0.001,39,,,,,,,,,,,,,,,,,,,,,
39,,39,,,,,,,,,,0.12370084226131439,,0.06574951857328415,,0.43348756432533264,,0.43005508184432983,,0.5720113515853882,,0.9431772828102112,0.8403622508049011
39,,39,0.7721611857414246,1.0,1.0,0.875,0.87255859375,0.8319091796875,0.74822998046875,0.8403622508049011,0.12370084226131439,,0.06574951857328415,,0.43348756432533264,,0.43005508184432983,,0.5720113515853882,,0.9431772828102112,,
,0.001,40,,,,,,,,,,,,,,,,,,,,,
40,,40,,,,,,,,,,0.11282713711261749,,0.0444926917552948,,0.4600754976272583,,0.41772615909576416,,0.5617828369140625,,0.9321280717849731,0.8298183679580688
40,,40,0.7735348343849182,1.0,1.0,0.875,0.8759765625,0.83642578125,0.74871826171875,0.8298183679580688,0.11282713711261749,,0.0444926917552948,,0.4600754976272583,,0.41772615909576416,,0.5617828369140625,,0.9321280717849731,,
,0.001,41,,,,,,,,,,,,,,,,,,,,,
41,,41,,,,,,,,,,0.17775161564350128,,0.04627485200762749,,0.5035656690597534,,0.4177533984184265,,0.5613843202590942,,0.8796955347061157,0.790973424911499
41,,41,0.78385990858078,1.0,1.0,0.875,0.8779296875,0.83935546875,0.761627197265625,0.790973424911499,0.17775161564350128,,0.04627485200762749,,0.5035656690597534,,0.4177533984184265,,0.5613843202590942,,0.8796955347061157,,
,0.001,42,,,,,,,,,,,,,,,,,,,,,
42,,42,,,,,,,,,,0.13661950826644897,,0.04520765319466591,,0.43494343757629395,,0.40203410387039185,,0.5396780967712402,,0.908920168876648,0.8072516918182373
42,,42,0.7710164785385132,1.0,1.0,0.875,0.876953125,0.8416748046875,0.743988037109375,0.8072516918182373,0.13661950826644897,,0.04520765319466591,,0.43494343757629395,,0.40203410387039185,,0.5396780967712402,,0.908920168876648,,
,0.001,43,,,,,,,,,,,,,,,,,,,,,
43,,43,,,,,,,,,,0.12045293301343918,,0.03794566169381142,,0.4258177876472473,,0.39760035276412964,,0.5293160676956177,,0.8664736151695251,0.77311772108078
43,,43,0.7800366282463074,1.0,1.0,0.875,0.86328125,0.8427734375,0.756591796875,0.77311772108078,0.12045293301343918,,0.03794566169381142,,0.4258177876472473,,0.39760035276412964,,0.5293160676956177,,0.8664736151695251,,
,0.001,44,,,,,,,,,,,,,,,,,,,,,
44,,44,,,,,,,,,,0.13154803216457367,,0.027812069281935692,,0.4191598892211914,,0.38064903020858765,,0.5185943841934204,,0.863661527633667,0.7681028842926025
44,,44,0.7876144647598267,1.0,1.0,0.875,0.8720703125,0.8431396484375,0.76605224609375,0.7681028842926025,0.13154803216457367,,0.027812069281935692,,0.4191598892211914,,0.38064903020858765,,0.5185943841934204,,0.863661527633667,,
,0.001,45,,,,,,,,,,,,,,,,,,,,,
45,,45,,,,,,,,,,0.1596459597349167,,0.03890806436538696,,0.4065433740615845,,0.37487801909446716,,0.5143855214118958,,0.8262159824371338,0.7388572096824646
45,,45,0.7884386777877808,1.0,1.0,0.875,0.8740234375,0.838623046875,0.768157958984375,0.7388572096824646,0.1596459597349167,,0.03890806436538696,,0.4065433740615845,,0.37487801909446716,,0.5143855214118958,,0.8262159824371338,,
,0.001,46,,,,,,,,,,,,,,,,,,,,,
46,,46,,,,,,,,,,0.1473485827445984,,0.06062983348965645,,0.3919227719306946,,0.39732399582862854,,0.5089098811149597,,0.798396110534668,0.7178959250450134
46,,46,0.7918956279754639,1.0,1.0,0.875,0.85498046875,0.839599609375,0.773712158203125,0.7178959250450134,0.1473485827445984,,0.06062983348965645,,0.3919227719306946,,0.39732399582862854,,0.5089098811149597,,0.798396110534668,,
,0.001,47,,,,,,,,,,,,,,,,,,,,,
47,,47,,,,,,,,,,0.11738824099302292,,0.04941624402999878,,0.3862508535385132,,0.3702782988548279,,0.4905097484588623,,0.791785478591919,0.7080965042114258
47,,47,0.7949633598327637,1.0,1.0,0.87109375,0.88330078125,0.84765625,0.774078369140625,0.7080965042114258,0.11738824099302292,,0.04941624402999878,,0.3862508535385132,,0.3702782988548279,,0.4905097484588623,,0.791785478591919,,
,0.001,48,,,,,,,,,,,,,,,,,,,,,
48,,48,,,,,,,,,,0.08870035409927368,,0.02834799326956272,,0.3994114398956299,,0.36214882135391235,,0.5077942609786987,,0.7636282444000244,0.6899054050445557
48,,48,0.7941392064094543,1.0,1.0,0.87109375,0.8759765625,0.83740234375,0.7760009765625,0.6899054050445557,0.08870035409927368,,0.02834799326956272,,0.3994114398956299,,0.36214882135391235,,0.5077942609786987,,0.7636282444000244,,
,0.001,49,,,,,,,,,,,,,,,,,,,,,
49,,49,,,,,,,,,,0.06778937578201294,,0.021361930295825005,,0.4004077911376953,,0.3695349097251892,,0.49202364683151245,,0.7482907176017761,0.6757639050483704
49,,49,0.7940247654914856,1.0,1.0,0.87109375,0.8681640625,0.839599609375,0.775787353515625,0.6757639050483704,0.06778937578201294,,0.021361930295825005,,0.4004077911376953,,0.3695349097251892,,0.49202364683151245,,0.7482907176017761,,
,0.001,50,,,,,,,,,,,,,,,,,,,,,
50,,50,,,,,,,,,,0.06719601154327393,,0.02341523766517639,,0.38045746088027954,,0.35241228342056274,,0.46576905250549316,,0.7082030177116394,0.639735758304596
50,,50,0.8126373887062073,1.0,1.0,0.873046875,0.8798828125,0.8487548828125,0.79754638671875,0.639735758304596,0.06719601154327393,,0.02341523766517639,,0.38045746088027954,,0.35241228342056274,,0.46576905250549316,,0.7082030177116394,,
,0.001,51,,,,,,,,,,,,,,,,,,,,,
51,,51,,,,,,,,,,0.07178051769733429,,0.026694392785429955,,0.3687966465950012,,0.3357807397842407,,0.47660306096076965,,0.6956692934036255,0.6314615607261658
51,,51,0.8121108412742615,1.0,1.0,0.876953125,0.89111328125,0.8397216796875,0.79833984375,0.6314615607261658,0.07178051769733429,,0.026694392785429955,,0.3687966465950012,,0.3357807397842407,,0.47660306096076965,,0.6956692934036255,,
,0.001,52,,,,,,,,,,,,,,,,,,,,,
52,,52,,,,,,,,,,0.051095351576805115,,0.018006693571805954,,0.37380099296569824,,0.3285858929157257,,0.4569874405860901,,0.6593337655067444,0.6002051830291748
52,,52,0.8209020495414734,1.0,1.0,0.87109375,0.888671875,0.843994140625,0.809234619140625,0.6002051830291748,0.051095351576805115,,0.018006693571805954,,0.37380099296569824,,0.3285858929157257,,0.4569874405860901,,0.6593337655067444,,
,0.001,53,,,,,,,,,,,,,,,,,,,,,
53,,53,,,,,,,,,,0.03891916945576668,,0.012525167316198349,,0.3756454885005951,,0.32531124353408813,,0.4436321258544922,,0.6532531380653381,0.5929819345474243
53,,53,0.821955144405365,1.0,1.0,0.87109375,0.8857421875,0.8482666015625,0.80975341796875,0.5929819345474243,0.03891916945576668,,0.012525167316198349,,0.3756454885005951,,0.32531124353408813,,0.4436321258544922,,0.6532531380653381,,
,0.001,54,,,,,,,,,,,,,,,,,,,,,
54,,54,,,,,,,,,,0.04131152853369713,,0.012849589809775352,,0.3578959107398987,,0.3237355351448059,,0.4361056089401245,,0.6246404647827148,0.5698263645172119
54,,54,0.8284798860549927,1.0,1.0,0.87109375,0.8818359375,0.8504638671875,0.818145751953125,0.5698263645172119,0.04131152853369713,,0.012849589809775352,,0.3578959107398987,,0.3237355351448059,,0.4361056089401245,,0.6246404647827148,,
,0.001,55,,,,,,,,,,,,,,,,,,,,,
55,,55,,,,,,,,,,0.043107930570840836,,0.014239178970456123,,0.3487907946109772,,0.3189781904220581,,0.4265594184398651,,0.6243147850036621,0.5674673318862915
55,,55,0.828960657119751,1.0,1.0,0.87109375,0.8857421875,0.8564453125,0.817047119140625,0.5674673318862915,0.043107930570840836,,0.014239178970456123,,0.3487907946109772,,0.3189781904220581,,0.4265594184398651,,0.6243147850036621,,
,0.001,56,,,,,,,,,,,,,,,,,,,,,
56,,56,,,,,,,,,,0.04596541449427605,,0.014021119102835655,,0.33710983395576477,,0.3193758726119995,,0.4292711615562439,,0.6021159887313843,0.5512059330940247
56,,56,0.8304258584976196,1.0,1.0,0.87109375,0.88818359375,0.855712890625,0.81903076171875,0.5512059330940247,0.04596541449427605,,0.014021119102835655,,0.33710983395576477,,0.3193758726119995,,0.4292711615562439,,0.6021159887313843,,
,0.001,57,,,,,,,,,,,,,,,,,,,,,
57,,57,,,,,,,,,,0.03379756212234497,,0.0106809101998806,,0.3433424234390259,,0.31784096360206604,,0.4188787341117859,,0.5860719680786133,0.537203311920166
57,,57,0.8348214626312256,1.0,1.0,0.87109375,0.884765625,0.85205078125,0.826019287109375,0.537203311920166,0.03379756212234497,,0.0106809101998806,,0.3433424234390259,,0.31784096360206604,,0.4188787341117859,,0.5860719680786133,,
,0.001,58,,,,,,,,,,,,,,,,,,,,,
58,,58,,,,,,,,,,0.0360952652990818,,0.011256353929638863,,0.3390195071697235,,0.31440556049346924,,0.4075517952442169,,0.5636988282203674,0.5180866122245789
58,,58,0.8393315076828003,1.0,1.0,0.87109375,0.88623046875,0.860107421875,0.829925537109375,0.5180866122245789,0.0360952652990818,,0.011256353929638863,,0.3390195071697235,,0.31440556049346924,,0.4075517952442169,,0.5636988282203674,,
,0.001,59,,,,,,,,,,,,,,,,,,,,,
