epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/acc_s5_32,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_s5_32_epoch,train/loss_s5_32_step,train/loss_step
10,,10,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.030505657196045,0.17307141423225403,,0.17718881368637085,,0.3380495309829712,,0.8475462794303894,,0.9408738613128662,,1.079338788986206,,
,0.001,11,,,,,,,,,,,,,,,,,,,,,
11,,11,,,,,,,,,,0.15453946590423584,,0.15786057710647583,,0.323927640914917,,0.849117636680603,,0.9478352665901184,,1.0867047309875488,1.0371750593185425
11,,11,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0371750593185425,0.15453946590423584,,0.15786057710647583,,0.323927640914917,,0.849117636680603,,0.9478352665901184,,1.0867047309875488,,
,0.001,12,,,,,,,,,,,,,,,,,,,,,
12,,12,,,,,,,,,,0.17264701426029205,,0.17606577277183533,,0.335588276386261,,0.8467237949371338,,0.9419136643409729,,1.0802234411239624,1.031293272972107
12,,12,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.031293272972107,0.17264701426029205,,0.17606577277183533,,0.335588276386261,,0.8467237949371338,,0.9419136643409729,,1.0802234411239624,,
,0.001,13,,,,,,,,,,,,,,,,,,,,,
13,,13,,,,,,,,,,0.21530325710773468,,0.21929974853992462,,0.3658573031425476,,0.8477081060409546,,0.9341453313827515,,1.0724201202392578,1.0245413780212402
13,,13,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0245413780212402,0.21530325710773468,,0.21929974853992462,,0.3658573031425476,,0.8477081060409546,,0.9341453313827515,,1.0724201202392578,,
,0.001,14,,,,,,,,,,,,,,,,,,,,,
14,,14,,,,,,,,,,0.2594594657421112,,0.2640346884727478,,0.3991084694862366,,0.8558746576309204,,0.9340663552284241,,1.0729420185089111,1.0258541107177734
14,,14,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0258541107177734,0.2594594657421112,,0.2640346884727478,,0.3991084694862366,,0.8558746576309204,,0.9340663552284241,,1.0729420185089111,,
,0.001,15,,,,,,,,,,,,,,,,,,,,,
15,,15,,,,,,,,,,0.2692720592021942,,0.27373427152633667,,0.40686488151550293,,0.8588640093803406,,0.9344302415847778,,1.0731990337371826,1.0263818502426147
15,,15,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0263818502426147,0.2692720592021942,,0.27373427152633667,,0.40686488151550293,,0.8588640093803406,,0.9344302415847778,,1.0731990337371826,,
,0.001,16,,,,,,,,,,,,,,,,,,,,,
16,,16,,,,,,,,,,0.23969164490699768,,0.2432941496372223,,0.38438934087753296,,0.8521554470062256,,0.9306146502494812,,1.0690298080444336,1.0218497514724731
16,,16,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0218497514724731,0.23969164490699768,,0.2432941496372223,,0.38438934087753296,,0.8521554470062256,,0.9306146502494812,,1.0690298080444336,,
,0.001,17,,,,,,,,,,,,,,,,,,,,,
17,,17,,,,,,,,,,0.20032954216003418,,0.20285922288894653,,0.3550592064857483,,0.8462646007537842,,0.9299050569534302,,1.0688092708587646,1.0207839012145996
17,,17,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0207839012145996,0.20032954216003418,,0.20285922288894653,,0.3550592064857483,,0.8462646007537842,,0.9299050569534302,,1.0688092708587646,,
,0.001,18,,,,,,,,,,,,,,,,,,,,,
18,,18,,,,,,,,,,0.17565789818763733,,0.1774808168411255,,0.3367910087108612,,0.8445748090744019,,0.932416558265686,,1.0721447467803955,1.0233713388442993
18,,18,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0233713388442993,0.17565789818763733,,0.1774808168411255,,0.3367910087108612,,0.8445748090744019,,0.932416558265686,,1.0721447467803955,,
,0.001,19,,,,,,,,,,,,,,,,,,,,,
19,,19,,,,,,,,,,0.17235256731510162,,0.1737796664237976,,0.33285561203956604,,0.8427262902259827,,0.931816816329956,,1.0719246864318848,1.0229476690292358
19,,19,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0229476690292358,0.17235256731510162,,0.1737796664237976,,0.33285561203956604,,0.8427262902259827,,0.931816816329956,,1.0719246864318848,,
,0.001,20,,,,,,,,,,,,,,,,,,,,,
20,,20,,,,,,,,,,0.18782304227352142,,0.18903422355651855,,0.3408559560775757,,0.8398945331573486,,0.9271794557571411,,1.0678811073303223,1.01906156539917
20,,20,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.01906156539917,0.18782304227352142,,0.18903422355651855,,0.3408559560775757,,0.8398945331573486,,0.9271794557571411,,1.0678811073303223,,
,0.001,21,,,,,,,,,,,,,,,,,,,,,
21,,21,,,,,,,,,,0.21345309913158417,,0.21467596292495728,,0.3551800847053528,,0.8388563394546509,,0.9228336811065674,,1.0657663345336914,1.0168732404708862
21,,21,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0168732404708862,0.21345309913158417,,0.21467596292495728,,0.3551800847053528,,0.8388563394546509,,0.9228336811065674,,1.0657663345336914,,
,0.001,22,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,,,,,,,0.23159940540790558,,0.23265379667282104,,0.3638177216053009,,0.8385716676712036,,0.9201041460037231,,1.0665007829666138,1.017066240310669
22,,22,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.017066240310669,0.23159940540790558,,0.23265379667282104,,0.3638177216053009,,0.8385716676712036,,0.9201041460037231,,1.0665007829666138,,
,0.001,23,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,,,,,,,0.22552385926246643,,0.22613227367401123,,0.3558547794818878,,0.8346814513206482,,0.9159955382347107,,1.0644505023956299,1.0144582986831665
23,,23,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0144582986831665,0.22552385926246643,,0.22613227367401123,,0.3558547794818878,,0.8346814513206482,,0.9159955382347107,,1.0644505023956299,,
,0.001,24,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,,,,,,,0.20066463947296143,,0.2003721296787262,,0.3362865447998047,,0.8293261528015137,,0.9115010499954224,,1.0605030059814453,1.0100798606872559
24,,24,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0100798606872559,0.20066463947296143,,0.2003721296787262,,0.3362865447998047,,0.8293261528015137,,0.9115010499954224,,1.0605030059814453,,
,0.001,25,,,,,,,,,,,,,,,,,,,,,
25,,25,,,,,,,,,,0.1763015240430832,,0.17492616176605225,,0.3182377219200134,,0.8264930844306946,,0.9080712199211121,,1.0590379238128662,1.0079007148742676
25,,25,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0079007148742676,0.1763015240430832,,0.17492616176605225,,0.3182377219200134,,0.8264930844306946,,0.9080712199211121,,1.0590379238128662,,
,0.001,26,,,,,,,,,,,,,,,,,,,,,
26,,26,,,,,,,,,,0.16601161658763885,,0.1632479578256607,,0.30846884846687317,,0.8232160806655884,,0.9008389115333557,,1.0570974349975586,1.0047786235809326
26,,26,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,1.0047786235809326,0.16601161658763885,,0.1632479578256607,,0.30846884846687317,,0.8232160806655884,,0.9008389115333557,,1.0570974349975586,,
,0.001,27,,,,,,,,,,,,,,,,,,,,,
27,,27,,,,,,,,,,0.17237083613872528,,0.16756346821784973,,0.3059512972831726,,0.8147032260894775,,0.8854165077209473,,1.050693154335022,0.9966706037521362
27,,27,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,0.9966706037521362,0.17237083613872528,,0.16756346821784973,,0.3059512972831726,,0.8147032260894775,,0.8854165077209473,,1.050693154335022,,
,0.001,28,,,,,,,,,,,,,,,,,,,,,
28,,28,,,,,,,,,,0.18780753016471863,,0.17924469709396362,,0.30453991889953613,,0.7998442649841309,,0.8641595840454102,,1.0423071384429932,0.9857252240180969
28,,28,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,0.9857252240180969,0.18780753016471863,,0.17924469709396362,,0.30453991889953613,,0.7998442649841309,,0.8641595840454102,,1.0423071384429932,,
,0.001,29,,,,,,,,,,,,,,,,,,,,,
29,,29,,,,,,,,,,0.19038145244121552,,0.17492929100990295,,0.29316797852516174,,0.7793887853622437,,0.8376721143722534,,1.0301520824432373,0.970535933971405
29,,29,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,0.970535933971405,0.19038145244121552,,0.17492929100990295,,0.29316797852516174,,0.7793887853622437,,0.8376721143722534,,1.0301520824432373,,
,0.001,30,,,,,,,,,,,,,,,,,,,,,
30,,30,,,,,,,,,,0.16495546698570251,,0.1398402750492096,,0.27349814772605896,,0.76323401927948,,0.7854697704315186,,1.008837342262268,0.9436460733413696
30,,30,0.7898351550102234,1.0,1.0,0.9609375,0.83740234375,0.806640625,0.778961181640625,0.9436460733413696,0.16495546698570251,,0.1398402750492096,,0.27349814772605896,,0.76323401927948,,0.7854697704315186,,1.008837342262268,,
,0.001,31,,,,,,,,,,,,,,,,,,,,,
31,,31,,,,,,,,,,0.14574652910232544,,0.10728518664836884,,0.26549777388572693,,0.7339305877685547,,0.729590117931366,,0.9769027233123779,0.9076321125030518
31,,31,0.7916666865348816,1.0,1.0,0.9609375,0.83740234375,0.81640625,0.778961181640625,0.9076321125030518,0.14574652910232544,,0.10728518664836884,,0.26549777388572693,,0.7339305877685547,,0.729590117931366,,0.9769027233123779,,
,0.001,32,,,,,,,,,,,,,,,,,,,,,
32,,32,,,,,,,,,,0.13898614048957825,,0.08091335743665695,,0.268349826335907,,0.6575983762741089,,0.7378702163696289,,0.9645023345947266,0.8962547183036804
32,,32,0.7925137281417847,1.0,1.0,0.9609375,0.83740234375,0.8231201171875,0.778411865234375,0.8962547183036804,0.13898614048957825,,0.08091335743665695,,0.268349826335907,,0.6575983762741089,,0.7378702163696289,,0.9645023345947266,,
,0.001,33,,,,,,,,,,,,,,,,,,,,,
33,,33,,,,,,,,,,0.10199043154716492,,0.0508100725710392,,0.27353373169898987,,0.6522117853164673,,0.8228653073310852,,0.972265899181366,0.9177122116088867
33,,33,0.7869505882263184,1.0,1.0,0.9609375,0.83740234375,0.809326171875,0.774444580078125,0.9177122116088867,0.10199043154716492,,0.0508100725710392,,0.27353373169898987,,0.6522117853164673,,0.8228653073310852,,0.972265899181366,,
,0.001,34,,,,,,,,,,,,,,,,,,,,,
34,,34,,,,,,,,,,0.13516971468925476,,0.07098368555307388,,0.2702268660068512,,0.5864089727401733,,0.7037995457649231,,0.9492876529693604,0.8751034140586853
34,,34,0.7827609777450562,1.0,1.0,0.9609375,0.84716796875,0.8203125,0.7655029296875,0.8751034140586853,0.13516971468925476,,0.07098368555307388,,0.2702268660068512,,0.5864089727401733,,0.7037995457649231,,0.9492876529693604,,
,0.001,35,,,,,,,,,,,,,,,,,,,,,
35,,35,,,,,,,,,,0.15521131455898285,,0.08963924646377563,,0.269429087638855,,0.5824933052062988,,0.6758584976196289,,0.9231082201004028,0.8501002788543701
35,,35,0.7919185161590576,1.0,1.0,0.9609375,0.84765625,0.8262939453125,0.77618408203125,0.8501002788543701,0.15521131455898285,,0.08963924646377563,,0.269429087638855,,0.5824933052062988,,0.6758584976196289,,0.9231082201004028,,
,0.001,36,,,,,,,,,,,,,,,,,,,,,
36,,36,,,,,,,,,,0.14358434081077576,,0.08560754358768463,,0.27033859491348267,,0.5797837972640991,,0.696749746799469,,0.9240584969520569,0.8545945286750793
36,,36,0.7949175834655762,1.0,1.0,0.9609375,0.84619140625,0.8258056640625,0.7803955078125,0.8545945286750793,0.14358434081077576,,0.08560754358768463,,0.27033859491348267,,0.5797837972640991,,0.696749746799469,,0.9240584969520569,,
,0.001,37,,,,,,,,,,,,,,,,,,,,,
37,,37,,,,,,,,,,0.15330751240253448,,0.09514519572257996,,0.2710033357143402,,0.5737758874893188,,0.7115599513053894,,0.9051685333251953,0.8429623246192932
37,,37,0.7957189083099365,1.0,1.0,0.9609375,0.8486328125,0.8294677734375,0.7803955078125,0.8429623246192932,0.15330751240253448,,0.09514519572257996,,0.2710033357143402,,0.5737758874893188,,0.7115599513053894,,0.9051685333251953,,
,0.001,38,,,,,,,,,,,,,,,,,,,,,
38,,38,,,,,,,,,,0.13756658136844635,,0.08411354571580887,,0.2713780105113983,,0.5449657440185547,,0.6706341505050659,,0.8961141109466553,0.8271040916442871
38,,38,0.7957417964935303,1.0,1.0,0.9609375,0.8544921875,0.827880859375,0.78045654296875,0.8271040916442871,0.13756658136844635,,0.08411354571580887,,0.2713780105113983,,0.5449657440185547,,0.6706341505050659,,0.8961141109466553,,
,0.001,39,,,,,,,,,,,,,,,,,,,,,
39,,39,,,,,,,,,,0.09259755164384842,,0.05100919306278229,,0.27419930696487427,,0.5066320896148682,,0.6350899338722229,,0.8814582824707031,0.8075491189956665
39,,39,0.7947115302085876,1.0,1.0,0.9609375,0.8544921875,0.8223876953125,0.78045654296875,0.8075491189956665,0.09259755164384842,,0.05100919306278229,,0.27419930696487427,,0.5066320896148682,,0.6350899338722229,,0.8814582824707031,,
,0.001,40,,,,,,,,,,,,,,,,,,,,,
40,,40,,,,,,,,,,0.07251230627298355,,0.03434187173843384,,0.2787901759147644,,0.4825674891471863,,0.6401913166046143,,0.8655891418457031,0.7954630851745605
40,,40,0.7960165143013,1.0,1.0,0.9609375,0.85888671875,0.8248291015625,0.78131103515625,0.7954630851745605,0.07251230627298355,,0.03434187173843384,,0.2787901759147644,,0.4825674891471863,,0.6401913166046143,,0.8655891418457031,,
,0.001,41,,,,,,,,,,,,,,,,,,,,,
41,,41,,,,,,,,,,0.05925409495830536,,0.02366580441594124,,0.28446879982948303,,0.47236987948417664,,0.6354373693466187,,0.8586227893829346,0.7888928651809692
41,,41,0.7972069978713989,1.0,1.0,0.9609375,0.85888671875,0.8314208984375,0.78125,0.7888928651809692,0.05925409495830536,,0.02366580441594124,,0.28446879982948303,,0.47236987948417664,,0.6354373693466187,,0.8586227893829346,,
,0.001,42,,,,,,,,,,,,,,,,,,,,,
42,,42,,,,,,,,,,0.04955480992794037,,0.018583994358778,,0.28992295265197754,,0.47264790534973145,,0.6170321106910706,,0.8695919513702393,0.7937249541282654
42,,42,0.8000457882881165,1.0,1.0,0.9609375,0.85888671875,0.836181640625,0.783843994140625,0.7937249541282654,0.04955480992794037,,0.018583994358778,,0.28992295265197754,,0.47264790534973145,,0.6170321106910706,,0.8695919513702393,,
,0.001,43,,,,,,,,,,,,,,,,,,,,,
43,,43,,,,,,,,,,0.06506671756505966,,0.024276943877339363,,0.28962796926498413,,0.4681605398654938,,0.6050980687141418,,0.8787769079208374,0.7981913089752197
43,,43,0.7839743494987488,1.0,1.0,0.9609375,0.86328125,0.830810546875,0.76348876953125,0.7981913089752197,0.06506671756505966,,0.024276943877339363,,0.28962796926498413,,0.4681605398654938,,0.6050980687141418,,0.8787769079208374,,
,0.001,44,,,,,,,,,,,,,,,,,,,,,
44,,44,,,,,,,,,,0.06428249925374985,,0.026649855077266693,,0.29058825969696045,,0.46594560146331787,,0.5975643992424011,,0.8219228982925415,0.754041314125061
44,,44,0.8004350066184998,1.0,1.0,0.9609375,0.86328125,0.83154296875,0.785247802734375,0.754041314125061,0.06428249925374985,,0.026649855077266693,,0.29058825969696045,,0.46594560146331787,,0.5975643992424011,,0.8219228982925415,,
,0.001,45,,,,,,,,,,,,,,,,,,,,,
45,,45,,,,,,,,,,0.060850225389003754,,0.027407467365264893,,0.28952187299728394,,0.4650595188140869,,0.5875720381736755,,0.8340333700180054,0.7611980438232422
45,,45,0.7990842461585999,1.0,1.0,0.9609375,0.86328125,0.8345947265625,0.782684326171875,0.7611980438232422,0.060850225389003754,,0.027407467365264893,,0.28952187299728394,,0.4650595188140869,,0.5875720381736755,,0.8340333700180054,,
,0.001,46,,,,,,,,,,,,,,,,,,,,,
46,,46,,,,,,,,,,0.07254667580127716,,0.03344033658504486,,0.284659743309021,,0.46574902534484863,,0.5944832563400269,,0.8117046356201172,0.7457451224327087
46,,46,0.8022435903549194,1.0,1.0,0.9609375,0.8671875,0.833740234375,0.786865234375,0.7457451224327087,0.07254667580127716,,0.03344033658504486,,0.284659743309021,,0.46574902534484863,,0.5944832563400269,,0.8117046356201172,,
,0.001,47,,,,,,,,,,,,,,,,,,,,,
47,,47,,,,,,,,,,0.06604227423667908,,0.030401894822716713,,0.28248363733291626,,0.46458861231803894,,0.5786901712417603,,0.7944251894950867,0.7297268509864807
47,,47,0.8019002079963684,1.0,1.0,0.9609375,0.86474609375,0.84228515625,0.784423828125,0.7297268509864807,0.06604227423667908,,0.030401894822716713,,0.28248363733291626,,0.46458861231803894,,0.5786901712417603,,0.7944251894950867,,
,0.001,48,,,,,,,,,,,,,,,,,,,,,
48,,48,,,,,,,,,,0.055426739156246185,,0.02497822232544422,,0.28268009424209595,,0.4698849022388458,,0.5759295225143433,,0.792858898639679,0.7282610535621643
48,,48,0.7997252941131592,1.0,1.0,0.9609375,0.86083984375,0.8414306640625,0.781982421875,0.7282610535621643,0.055426739156246185,,0.02497822232544422,,0.28268009424209595,,0.4698849022388458,,0.5759295225143433,,0.792858898639679,,
,0.001,49,,,,,,,,,,,,,,,,,,,,,
49,,49,,,,,,,,,,0.05892710015177727,,0.02445523627102375,,0.28117334842681885,,0.46214157342910767,,0.574408233165741,,0.7642560005187988,0.7061386704444885
49,,49,0.8041666746139526,1.0,1.0,0.9609375,0.8603515625,0.8406982421875,0.788116455078125,0.7061386704444885,0.05892710015177727,,0.02445523627102375,,0.28117334842681885,,0.46214157342910767,,0.574408233165741,,0.7642560005187988,,
,0.001,50,,,,,,,,,,,,,,,,,,,,,
50,,50,,,,,,,,,,0.06449387222528458,,0.02376045286655426,,0.27993881702423096,,0.4631096124649048,,0.5733770132064819,,0.7651141285896301,0.7066219449043274
50,,50,0.8095924854278564,1.0,1.0,0.9609375,0.86328125,0.841064453125,0.795074462890625,0.7066219449043274,0.06449387222528458,,0.02376045286655426,,0.27993881702423096,,0.4631096124649048,,0.5733770132064819,,0.7651141285896301,,
,0.001,51,,,,,,,,,,,,,,,,,,,,,
51,,51,,,,,,,,,,0.058388955891132355,,0.020112156867980957,,0.28033939003944397,,0.4647830128669739,,0.577545166015625,,0.7462031841278076,0.6932849884033203
51,,51,0.8106914162635803,1.0,1.0,0.9609375,0.86328125,0.8414306640625,0.79644775390625,0.6932849884033203,0.058388955891132355,,0.020112156867980957,,0.28033939003944397,,0.4647830128669739,,0.577545166015625,,0.7462031841278076,,
,0.001,52,,,,,,,,,,,,,,,,,,,,,
52,,52,,,,,,,,,,0.06287455558776855,,0.019988318905234337,,0.2773951292037964,,0.46367406845092773,,0.5704635381698608,,0.7259631156921387,0.6766895055770874
52,,52,0.8121795058250427,1.0,1.0,0.9609375,0.86328125,0.841064453125,0.79852294921875,0.6766895055770874,0.06287455558776855,,0.019988318905234337,,0.2773951292037964,,0.46367406845092773,,0.5704635381698608,,0.7259631156921387,,
,0.001,53,,,,,,,,,,,,,,,,,,,,,
53,,53,,,,,,,,,,0.07262927293777466,,0.021593928337097168,,0.2728177011013031,,0.4604964852333069,,0.571000337600708,,0.7266082763671875,0.6770833730697632
53,,53,0.8120192289352417,1.0,1.0,0.9609375,0.86328125,0.8388671875,0.798858642578125,0.6770833730697632,0.07262927293777466,,0.021593928337097168,,0.2728177011013031,,0.4604964852333069,,0.571000337600708,,0.7266082763671875,,
,0.001,54,,,,,,,,,,,,,,,,,,,,,
54,,54,,,,,,,,,,0.06823697686195374,,0.020921332761645317,,0.270956814289093,,0.455737829208374,,0.5616199970245361,,0.7091993689537048,0.6620141267776489
54,,54,0.8135073184967041,1.0,1.0,0.9609375,0.86083984375,0.8389892578125,0.80096435546875,0.6620141267776489,0.06823697686195374,,0.020921332761645317,,0.270956814289093,,0.455737829208374,,0.5616199970245361,,0.7091993689537048,,
,0.001,55,,,,,,,,,,,,,,,,,,,,,
55,,55,,,,,,,,,,0.0761796236038208,,0.024053361266851425,,0.26781022548675537,,0.45317405462265015,,0.5593229532241821,,0.6962085962295532,0.6516957879066467
55,,55,0.817147433757782,1.0,1.0,0.9609375,0.86328125,0.8416748046875,0.80499267578125,0.6516957879066467,0.0761796236038208,,0.024053361266851425,,0.26781022548675537,,0.45317405462265015,,0.5593229532241821,,0.6962085962295532,,
,0.001,56,,,,,,,,,,,,,,,,,,,,,
56,,56,,,,,,,,,,0.08876591920852661,,0.028397278860211372,,0.26495659351348877,,0.45078855752944946,,0.5580304861068726,,0.6962839365005493,0.6513866186141968
56,,56,0.8180403113365173,1.0,1.0,0.9609375,0.8671875,0.8406982421875,0.806182861328125,0.6513866186141968,0.08876591920852661,,0.028397278860211372,,0.26495659351348877,,0.45078855752944946,,0.5580304861068726,,0.6962839365005493,,
,0.001,57,,,,,,,,,,,,,,,,,,,,,
57,,57,,,,,,,,,,0.07889856398105621,,0.02490662783384323,,0.26389259099960327,,0.44851022958755493,,0.5564244985580444,,0.68058180809021,0.6391692161560059
57,,57,0.8185210824012756,1.0,1.0,0.9609375,0.8642578125,0.8414306640625,0.80682373046875,0.6391692161560059,0.07889856398105621,,0.02490662783384323,,0.26389259099960327,,0.44851022958755493,,0.5564244985580444,,0.68058180809021,,
,0.001,58,,,,,,,,,,,,,,,,,,,,,
58,,58,,,,,,,,,,0.0679285004734993,,0.020251985639333725,,0.26211458444595337,,0.44654524326324463,,0.5563304424285889,,0.6782766580581665,0.6372876167297363
58,,58,0.819665789604187,1.0,1.0,0.9609375,0.87060546875,0.8406982421875,0.808135986328125,0.6372876167297363,0.0679285004734993,,0.020251985639333725,,0.26211458444595337,,0.44654524326324463,,0.5563304424285889,,0.6782766580581665,,
,0.001,59,,,,,,,,,,,,,,,,,,,,,
