epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/acc_s5_32,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_s5_32_epoch,train/loss_s5_32_step,train/loss_step,val/acc,val/acc_s0_1,val/acc_s1_2,val/acc_s2_4,val/acc_s3_8,val/acc_s4_16,val/acc_s5_32,val/loss,val/loss_s0_1,val/loss_s1_2,val/loss_s2_4,val/loss_s3_8,val/loss_s4_16,val/loss_s5_32
,0.0003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,0.20125353336334229,,0.1179267019033432,,0.585598349571228,,0.8465578556060791,,0.917824387550354,,1.0526397228240967,1.008855938911438,,,,,,,,,,,,,,
0,,19,,,,,,,,,,0.16193953156471252,,0.14054080843925476,,0.5189163684844971,,0.7995603680610657,,0.8732595443725586,,1.0095293521881104,0.9652096033096313,,,,,,,,,,,,,,
0,,29,,,,,,,,,,0.1901928186416626,,0.16816078126430511,,0.42808467149734497,,0.6835663318634033,,0.7785457968711853,,0.898679256439209,0.8578870296478271,,,,,,,,,,,,,,
0,,39,,,,,,,,,,0.1629609763622284,,0.14234668016433716,,0.5048769116401672,,0.7638267874717712,,0.8294402360916138,,0.951965868473053,0.9119743704795837,,,,,,,,,,,,,,
0,,44,,,,,,,,,,,,,,,,,,,,,,0.8264570236206055,1.0,1.0,0.9175347089767456,0.868359386920929,0.8465277552604675,0.8165500164031982,0.8952705264091492,0.18191371858119965,0.14967210590839386,0.4958048164844513,0.7231377363204956,0.7976258397102356,0.9402908086776733
0,,44,0.809945821762085,0.9746527671813965,0.9814236164093018,0.896571159362793,0.8428385257720947,0.829272449016571,0.8008741736412048,0.9799414873123169,0.3691604733467102,,0.251999169588089,,0.6135292649269104,,0.8469971418380737,,0.9015553593635559,,1.0170118808746338,,,,,,,,,,,,,,,,
,0.0002999917754048268,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,49,,,,,,,,,,0.1440168023109436,,0.10228490829467773,,0.5629438757896423,,0.7568314075469971,,0.7950894236564636,,0.9548269510269165,0.907899796962738,,,,,,,,,,,,,,
1,,59,,,,,,,,,,0.1949118971824646,,0.1141117662191391,,0.4726608693599701,,0.6792055368423462,,0.730941891670227,,0.8864346146583557,0.8399364948272705,,,,,,,,,,,,,,
1,,69,,,,,,,,,,0.13539671897888184,,0.04121634364128113,,0.37545889616012573,,0.5429257154464722,,0.6074614524841309,,0.7467323541641235,0.7041897177696228,,,,,,,,,,,,,,
1,,79,,,,,,,,,,0.07454857230186462,,0.019926581531763077,,0.4360519051551819,,0.5914103984832764,,0.6587498188018799,,0.7982926368713379,0.7553648352622986,,,,,,,,,,,,,,
1,,89,,,,,,,,,,0.038426607847213745,,0.01110650785267353,,0.3959578275680542,,0.5612987875938416,,0.6124472618103027,,0.6974714994430542,0.6691125631332397,,,,,,,,,,,,,,
1,,89,,,,,,,,,,,,,,,,,,,,,,0.8278490900993347,1.0,1.0,0.9175347089767456,0.8605034947395325,0.8474934697151184,0.8186550736427307,0.7055433988571167,0.030159272253513336,0.009319651871919632,0.4072166383266449,0.5666266679763794,0.6363584995269775,0.7395623922348022
