epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_step,val/acc,val/acc_s0_1,val/acc_s1_2,val/acc_s2_4,val/acc_s3_8,val/acc_s4_16,val/loss,val/loss_s0_1,val/loss_s1_2,val/loss_s2_4,val/loss_s3_8,val/loss_s4_16
9,,39,,,,,,,,,0.048880741000175476,,0.046006038784980774,,0.4694381058216095,,1.1169270277023315,,1.5604984760284424,1.403855800628662,,,,,,,,,,,,
9,,39,,,,,,,,,,,,,,,,,,,0.7533105611801147,1.0,1.0,0.943115234375,0.8011474609375,0.72467041015625,1.3769214153289795,0.04248046875,0.04150390625,0.4719657897949219,1.0734713077545166,1.5354223251342773
9,,39,0.7492287755012512,1.0,1.0,0.9441875219345093,0.8011093735694885,0.7191757559776306,1.431042194366455,0.05187304690480232,,0.05006219446659088,,0.4549298882484436,,1.1298199892044067,,1.5943200588226318,,,,,,,,,,,,,,
,0.0002926584774442729,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,43,,,,,,,,,,,,,,,,,,,0.7582821846008301,1.0,1.0,0.943115234375,0.8177490234375,0.727142333984375,1.319896936416626,0.035888671875,0.034027099609375,0.47802478075027466,1.0060920715332031,1.4760725498199463
10,,43,0.7514457106590271,1.0,1.0,0.9441875219345093,0.8059375286102295,0.7209218740463257,1.3635550737380981,0.045812010765075684,,0.04289929196238518,,0.4590171277523041,,1.040926456451416,,1.5265284776687622,,,,,,,,,,,,,,
,0.00029113211534313374,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,44,,,,,,,,,0.040627479553222656,,0.037726402282714844,,0.4986746609210968,,1.0255169868469238,,1.5032989978790283,1.3450086116790771,,,,,,,,,,,,
11,,47,,,,,,,,,,,,,,,,,,,0.7608481645584106,1.0,1.0,0.943115234375,0.81756591796875,0.7306060791015625,1.2802205085754395,0.0302734375,0.02899169921875,0.48261740803718567,0.9870564341545105,1.4277946949005127
11,,47,0.7537389993667603,1.0,1.0,0.9441875219345093,0.8119062781333923,0.7224843502044678,1.31589937210083,0.0376744382083416,,0.03513995185494423,,0.46687009930610657,,0.9960719347000122,,1.4739255905151367,,,,,,,,,,,,,,
,0.0002894664728832376,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,49,,,,,,,,,0.03399085998535156,,0.03156924247741699,,0.4894861578941345,,0.972238302230835,,1.444141149520874,1.2900745868682861,,,,,,,,,,,,
12,,51,,,,,,,,,,,,,,,,,,,0.7640785574913025,1.0,1.0,0.943115234375,0.8201904296875,0.7342529296875,1.23572838306427,0.029296875,0.02752685546875,0.47825148701667786,0.9517655372619629,1.3776521682739258
12,,51,0.7574223279953003,1.0,1.0,0.9441875219345093,0.815109372138977,0.7265898585319519,1.2760231494903564,0.03373413160443306,,0.031183045357465744,,0.47126129269599915,,0.9693649411201477,,1.4272887706756592,,,,,,,,,,,,,,
,0.0002876631938525971,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,54,,,,,,,,,0.03393220901489258,,0.029770731925964355,,0.40874603390693665,,0.9289214611053467,,1.3706374168395996,1.2229533195495605,,,,,,,,,,,,
13,,55,,,,,,,,,,,,,,,,,,,0.7673891186714172,1.0,1.0,0.943115234375,0.82196044921875,0.73822021484375,1.2005614042282104,0.0303955078125,0.026702880859375,0.46744033694267273,0.926668107509613,1.3377673625946045
13,,55,0.7600733041763306,1.0,1.0,0.9441875219345093,0.8159843683242798,0.7299023270606995,1.2360543012619019,0.033778686076402664,,0.030020354315638542,,0.46525827050209045,,0.9425902366638184,,1.3811358213424683,,,,,,,,,,,,,,
,0.0002857240578699029,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,59,,,,,,,,,0.03477425500750542,,0.02874729596078396,,0.4677543342113495,,0.9135772585868835,,1.3240419626235962,1.187851905822754,,,,,,,,,,,,
14,,59,,,,,,,,,,,,,,,,,,,0.766381025314331,1.0,1.0,0.943115234375,0.82061767578125,0.737213134765625,1.1693181991577148,0.0302734375,0.026153564453125,0.4512726664543152,0.9065083861351013,1.302209734916687
14,,59,0.7631584405899048,1.0,1.0,0.9441875219345093,0.8174062371253967,0.7336562275886536,1.1978703737258911,0.034169189631938934,,0.029034392908215523,,0.4527547359466553,,0.918797492980957,,1.3370170593261719,,,,,,,,,,,,,,
,0.00028365097862825513,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,63,,,,,,,,,,,,,,,,,,,0.7675036787986755,1.0,1.0,0.943115234375,0.82080078125,0.7386627197265625,1.1407475471496582,0.0322265625,0.02728271484375,0.427406907081604,0.8904085159301758,1.2696442604064941
15,,63,0.765131950378418,1.0,1.0,0.9441875219345093,0.8190624713897705,0.7358710765838623,1.1641615629196167,0.03595580905675888,,0.029811585322022438,,0.43436211347579956,,0.8982851505279541,,1.2983742952346802,,,,,,,,,,,,,,
,0.0002814460020065795,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,64,,,,,,,,,0.03677797317504883,,0.03039371967315674,,0.4375569820404053,,0.8863880634307861,,1.2766287326812744,1.14576256275177,,,,,,,,,,,,
16,,67,,,,,,,,,,,,,,,,,,,0.7676984071731567,1.0,1.0,0.943115234375,0.819091796875,0.739349365234375,1.114498496055603,0.03173828125,0.027435302734375,0.40043842792510986,0.874458909034729,1.2403520345687866
16,,67,0.7653636336326599,1.0,1.0,0.9441875219345093,0.8192499876022339,0.736132800579071,1.1336266994476318,0.03695361316204071,,0.030432861298322678,,0.411776065826416,,0.8772232532501221,,1.26436448097229,,,,,,,,,,,,,,
,0.0002791113040505915,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,69,,,,,,,,,0.03677797317504883,,0.03037726879119873,,0.38919052481651306,,0.8687838315963745,,1.2447118759155273,1.1162279844284058,,,,,,,,,,,,
17,,71,,,,,,,,,,,,,,,,,,,0.7676640152931213,1.0,1.0,0.943115234375,0.819091796875,0.7393035888671875,1.0895651578903198,0.03076171875,0.026397705078125,0.3656907081604004,0.8557689189910889,1.2140042781829834
17,,71,0.7659618854522705,1.0,1.0,0.9441875219345093,0.8205937743186951,0.7365937232971191,1.1046339273452759,0.03631323203444481,,0.030214324593544006,,0.38351646065711975,,0.856653094291687,,1.232659935951233,,,,,,,,,,,,,,
,0.00027664918882530225,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,74,,,,,,,,,0.034445762634277344,,0.029381394386291504,,0.3575468361377716,,0.8383300304412842,,1.2012598514556885,1.0763882398605347,,,,,,,,,,,,
18,,75,,,,,,,,,,,,,,,,,,,0.766930878162384,1.0,1.0,0.943115234375,0.81988525390625,0.738128662109375,1.066656470298767,0.02978515625,0.025848388671875,0.3436652421951294,0.8408617973327637,1.1886050701141357
18,,75,0.7665308117866516,1.0,1.0,0.9441875219345093,0.8205312490463257,0.7373672127723694,1.0800689458847046,0.03475695848464966,,0.02955956943333149,,0.35666826367378235,,0.8392106890678406,,1.205993413925171,,,,,,,,,,,,,,
,0.00027406208614118424,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,79,,,,,,,,,0.03112003766000271,,0.025843389332294464,,0.3386874496936798,,0.8126060366630554,,1.1539971828460693,1.035142421722412,,,,,,,,,,,,
19,,79,,,,,,,,,,,,,,,,,,,0.7675724029541016,1.0,1.0,0.943115234375,0.82196044921875,0.73846435546875,1.0491137504577637,0.0250244140625,0.020965576171875,0.32460010051727295,0.8287478685379028,1.1695524454116821
19,,79,0.7666275501251221,1.0,1.0,0.9441875219345093,0.8210468888282776,0.7373672127723694,1.059230923652649,0.03292883187532425,,0.02777227759361267,,0.3453097641468048,,0.8225076198577881,,1.1831574440002441,,,,,,,,,,,,,,
,0.0002713525491562421,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,83,,,,,,,,,,,,,,,,,,,0.7675609588623047,1.0,1.0,0.943115234375,0.82025146484375,0.7388763427734375,1.0323975086212158,0.019287109375,0.016082763671875,0.3103650212287903,0.8167301416397095,1.1512787342071533
20,,83,0.7672492861747742,1.0,1.0,0.9441875219345093,0.8211874961853027,0.7381601333618164,1.0398284196853638,0.026384277269244194,,0.02147773653268814,,0.3281533718109131,,0.8094915747642517,,1.1617627143859863,,,,,,,,,,,,,,
,0.00026852325185635354,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,84,,,,,,,,,0.023247241973876953,,0.0183447003364563,,0.31684136390686035,,0.7972979545593262,,1.1486796140670776,1.0271410942077637,,,,,,,,,,,,
21,,87,,,,,,,,,,,,,,,,,,,0.768843948841095,1.0,1.0,0.943115234375,0.819580078125,0.740753173828125,1.0181790590286255,0.01708984375,0.013580322265625,0.30034589767456055,0.8094230890274048,1.1348400115966797
21,,87,0.7671290040016174,1.0,1.0,0.9441875219345093,0.8208593726158142,0.7380820512771606,1.0231274366378784,0.02189355529844761,,0.017166534438729286,,0.31602269411087036,,0.7973306775093079,,1.143399953842163,,,,,,,,,,,,,,
,0.0002655769864163684,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,89,,,,,,,,,0.01950383186340332,,0.015060603618621826,,0.3181841969490051,,0.7925940752029419,,1.1360102891921997,1.0167604684829712,,,,,,,,,,,,
22,,91,,,,,,,,,,,,,,,,,,,0.7679045796394348,1.0,1.0,0.943115234375,0.8199462890625,0.739410400390625,1.0056241750717163,0.01513671875,0.012115478515625,0.2915008068084717,0.7991562485694885,1.1212666034698486
22,,91,0.7678533792495728,1.0,1.0,0.9441875219345093,0.8207656145095825,0.7390702962875366,1.0078245401382446,0.019232971593737602,,0.014923217706382275,,0.3068952262401581,,0.787494957447052,,1.1260907649993896,,,,,,,,,,,,,,
,0.00026251666044456895,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,94,,,,,,,,,0.017230749130249023,,0.013358592987060547,,0.29601073265075684,,0.7840445041656494,,1.133683681488037,1.0123422145843506,,,,,,,,,,,,
23,,95,,,,,,,,,,,,,,,,,,,0.7667590975761414,1.0,1.0,0.943115234375,0.8204345703125,0.737762451171875,1.0157254934310913,0.0133056640625,0.0105743408203125,0.289168119430542,0.7979128956794739,1.1352096796035767
23,,95,0.766909122467041,1.0,1.0,0.9441875219345093,0.8205937743186951,0.7378554940223694,1.0029228925704956,0.017217345535755157,,0.013341918587684631,,0.30491313338279724,,0.7810760140419006,,1.121322751045227,,,,,,,,,,,,,,
,0.0002593452941132118,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,99,,,,,,,,,0.015338766388595104,,0.011888766661286354,,0.31327447295188904,,0.7706412672996521,,1.101198673248291,0.9862263202667236,,,,,,,,,,,,
24,,99,,,,,,,,,,,,,,,,,,,0.7683971524238586,1.0,1.0,0.943115234375,0.822998046875,0.7393035888671875,0.996455729007721,0.01177978515625,0.0097503662109375,0.2882072925567627,0.7902687191963196,1.1115317344665527
24,,99,0.7664369344711304,1.0,1.0,0.9441875219345093,0.8200312256813049,0.7373672127723694,0.9957030415534973,0.01577569544315338,,0.012130065821111202,,0.302340030670166,,0.7744892239570618,,1.1135377883911133,,,,,,,,,,,,,,
,0.0002560660171779822,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,103,,,,,,,,,,,,,,,,,,,0.7703216671943665,1.0,1.0,0.943115234375,0.822265625,0.7420501708984375,0.9798999428749084,0.0118408203125,0.0095062255859375,0.28366392850875854,0.7795897722244263,1.0924360752105713
25,,103,0.7671759128570557,1.0,1.0,0.9441875219345093,0.8200937509536743,0.7383359670639038,0.984421968460083,0.014387878589332104,,0.011064575053751469,,0.29773780703544617,,0.7693857550621033,,1.1000967025756836,,,,,,,,,,,,,,
,0.00025268206588930335,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,104,,,,,,,,,0.014285087585449219,,0.010970771312713623,,0.27740517258644104,,0.7641579508781433,,1.0878853797912598,0.9733179807662964,,,,,,,,,,,,
26,,107,,,,,,,,,,,,,,,,,,,0.7683513760566711,1.0,1.0,0.943115234375,0.820068359375,0.7399749755859375,0.9778364300727844,0.01190185546875,0.009490966796875,0.28174442052841187,0.7772314548492432,1.0903970003128052
26,,107,0.768651008605957,1.0,1.0,0.9441875219345093,0.8213124871253967,0.739996075630188,0.9725372791290283,0.014014465734362602,,0.010749977082014084,,0.2933306097984314,,0.76253342628479,,1.0862607955932617,,,,,,,,,,,,,,
,0.0002491967797985478,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,109,,,,,,,,,0.013629436492919922,,0.010480672121047974,,0.28542202711105347,,0.753819465637207,,1.0744578838348389,0.9616656303405762,,,,,,,,,,,,
27,,111,,,,,,,,,,,,,,,,,,,0.7709631323814392,1.0,1.0,0.943115234375,0.82177734375,0.7430267333984375,0.9668757319450378,0.0103759765625,0.0084381103515625,0.28059637546539307,0.7711217999458313,1.077418565750122
27,,111,0.7687184810638428,1.0,1.0,0.9441875219345093,0.8213750123977661,0.7400702834129333,0.9652842879295349,0.013443970121443272,,0.010339019820094109,,0.29189127683639526,,0.7575313448905945,,1.0779486894607544,,,,,,,,,,,,,,
,0.0002456135984623035,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,114,,,,,,,,,0.012373685836791992,,0.009413212537765503,,0.2806856036186218,,0.753340482711792,,1.0707647800445557,0.9585647583007812,,,,,,,,,,,,
28,,115,,,,,,,,,,,,,,,,,,,0.7690845131874084,1.0,1.0,0.943115234375,0.8232421875,0.7401580810546875,0.962225079536438,0.00958251953125,0.00769805908203125,0.2812310457229614,0.767785906791687,1.0720326900482178
28,,115,0.7696656584739685,1.0,1.0,0.9441249966621399,0.820687472820282,0.7415078282356262,0.9573343396186829,0.012524413876235485,,0.009578895755112171,,0.2873687446117401,,0.7520223259925842,,1.0690345764160156,,,,,,,,,,,,,,
,0.00024193605804794655,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,119,,,,,,,,,0.011061569675803185,,0.008160623721778393,,0.28265315294265747,,0.7445480227470398,,1.0473449230194092,0.9394062161445618,,,,,,,,,,,,
29,,119,,,,,,,,,,,,,,,,,,,0.7701612710952759,1.0,1.0,0.943115234375,0.8245849609375,0.7412567138671875,0.9599721431732178,0.00830078125,0.00672149658203125,0.28056979179382324,0.7649458646774292,1.0698033571243286
29,,119,0.7710175514221191,1.0,1.0,0.9441875219345093,0.8214374780654907,0.7431172132492065,0.9492072463035583,0.011311889626085758,,0.008541205897927284,,0.28405871987342834,,0.7472816109657288,,1.059622049331665,,,,,,,,,,,,,,
,0.00023816778784387105,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,123,,,,,,,,,,,,,,,,,,,0.7712152004241943,1.0,1.0,0.943115234375,0.82244873046875,0.743194580078125,0.9499081969261169,0.007781982421875,0.0062255859375,0.27882957458496094,0.7600242495536804,1.0577468872070312
30,,123,0.7709383964538574,1.0,1.0,0.9441875219345093,0.8209999799728394,0.7431210875511169,0.943432092666626,0.010339569300413132,,0.007789695635437965,,0.2817952334880829,,0.7433199286460876,,1.0530766248703003,,,,,,,,,,,,,,
,0.00023431250667781966,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,124,,,,,,,,,0.009764790534973145,,0.007217586040496826,,0.2839334011077881,,0.7423436641693115,,1.0522328615188599,0.9427072405815125,,,,,,,,,,,,
31,,127,,,,,,,,,,,,,,,,,,,0.7742279171943665,1.0,1.0,0.943115234375,0.824951171875,0.74658203125,0.9431775212287903,0.00677490234375,0.005401611328125,0.27766555547714233,0.7556387186050415,1.0499672889709473
31,,127,0.7727184295654297,1.0,1.0,0.9441249966621399,0.8221562504768372,0.7452070116996765,0.9350408911705017,0.00943017564713955,,0.006971260067075491,,0.27844879031181335,,0.7382081747055054,,1.043402910232544,,,,,,,,,,,,,,
,0.00023037401924684952,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,129,,,,,,,,,0.0084151029586792,,0.006237536668777466,,0.2698168158531189,,0.7193403244018555,,1.01839017868042,0.9123052954673767,,,,,,,,,,,,
32,,131,,,,,,,,,,,,,,,,,,,0.7764846086502075,1.0,1.0,0.943115234375,0.82562255859375,0.749420166015625,0.9331110119819641,0.006317138671875,0.0050048828125,0.27507489919662476,0.7504744529724121,1.0380194187164307
32,,131,0.7743343710899353,1.0,1.0,0.9441875219345093,0.8219375014305115,0.7474101781845093,0.9275615215301514,0.008330993354320526,,0.006161659024655819,,0.27789443731307983,,0.7347666025161743,,1.0343520641326904,,,,,,,,,,,,,,
,0.00022635621236255572,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,134,,,,,,,,,0.007455945014953613,,0.005456119775772095,,0.2807738184928894,,0.7324243187904358,,1.0327985286712646,0.9260798692703247,,,,,,,,,,,,
33,,135,,,,,,,,,,,,,,,,,,,0.7769313454627991,1.0,1.0,0.943115234375,0.82342529296875,0.7505645751953125,0.9272094964981079,0.0059814453125,0.00460052490234375,0.27320730686187744,0.7465013861656189,1.031275987625122
33,,135,0.7756950259208679,1.0,1.0,0.9442499876022339,0.8218281269073486,0.7492461204528809,0.9201943874359131,0.007575103547424078,,0.005559616256505251,,0.27456140518188477,,0.7295434474945068,,1.026065468788147,,,,,,,,,,,,,,
,0.00022226305111525731,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,139,,,,,,,,,0.006869875360280275,,0.005006412044167519,,0.27201521396636963,,0.720992386341095,,1.0075652599334717,0.9045729041099548,,,,,,,,,,,,
34,,139,,,,,,,,,,,,,,,,,,,0.778294563293457,1.0,1.0,0.943115234375,0.82470703125,0.7520599365234375,0.9245092868804932,0.005645751953125,0.00421142578125,0.2736549377441406,0.7474885582923889,1.0274118185043335
34,,139,0.7769501209259033,1.0,1.0,0.9441875219345093,0.8225625157356262,0.750738263130188,0.9158375263214111,0.007116790860891342,,0.005174530204385519,,0.27556994557380676,,0.7270265817642212,,1.0208357572555542,,,,,,,,,,,,,,
,0.00021809857496093204,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,143,,,,,,,,,,,,,,,,,,,0.7793484330177307,1.0,1.0,0.943115234375,0.82696533203125,0.752899169921875,0.9160650372505188,0.005340576171875,0.004047393798828125,0.27279043197631836,0.7405675649642944,1.0179518461227417
35,,143,0.7784340381622314,1.0,1.0,0.9441875219345093,0.8233593702316284,0.7525156140327454,0.9085094332695007,0.006746490485966206,,0.004839393775910139,,0.2730560302734375,,0.7221419215202332,,1.0124595165252686,,,,,,,,,,,,,,
,0.00021386689373476092,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,144,,,,,,,,,0.006617069244384766,,0.0047182440757751465,,0.26926612854003906,,0.71590256690979,,1.003517746925354,0.9004459381103516,,,,,,,,,,,,
36,,147,,,,,,,,,,,,,,,,,,,0.7807230353355408,1.0,1.0,0.943115234375,0.82586669921875,0.7550048828125,0.908797562122345,0.00506591796875,0.00384521484375,0.2701801061630249,0.735649824142456,1.0096681118011475
36,,147,0.7800703644752502,1.0,1.0,0.9441875219345093,0.8239843845367432,0.7545390725135803,0.9013978838920593,0.006437439005821943,,0.0045922850258648396,,0.2725149095058441,,0.7186846733093262,,1.0038899183273315,,,,,,,,,,,,,,
,0.00020957218359521712,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,149,,,,,,,,,0.0061757564544677734,,0.004383683204650879,,0.25677868723869324,,0.7181241512298584,,1.0038981437683105,0.900557279586792,,,,,,,,,,,,
37,,151,,,,,,,,,,,,,,,,,,,0.7823955416679382,1.0,1.0,0.943115234375,0.8258056640625,0.7572479248046875,0.9010121822357178,0.004730224609375,0.003574371337890625,0.26967740058898926,0.7305828332901001,1.0006015300750732
37,,151,0.7812404632568359,1.0,1.0,0.9441875219345093,0.8237812519073486,0.7561484575271606,0.8940547704696655,0.00624246196821332,,0.004395454190671444,,0.2700478732585907,,0.7153492569923401,,0.9951004981994629,,,,,,,,,,,,,,
,0.00020521868290270177,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,154,,,,,,,,,0.005899548530578613,,0.004070058465003967,,0.2611168622970581,,0.7063013911247253,,0.9765297174453735,0.8779910802841187,,,,,,,,,,,,
38,,155,,,,,,,,,,,,,,,,,,,0.7837586998939514,1.0,1.0,0.943115234375,0.827392578125,0.7586669921875,0.8969544172286987,0.00433349609375,0.00330352783203125,0.2690006494522095,0.7269353270530701,0.9961563944816589
38,,155,0.7832962274551392,1.0,1.0,0.9441875219345093,0.8257187604904175,0.7584023475646973,0.8860875368118286,0.005951080471277237,,0.0040825651958584785,,0.2685495913028717,,0.709155261516571,,0.9861361980438232,,,,,,,,,,,,,,
