epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/acc_s5_32,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_s5_32_epoch,train/loss_s5_32_step,train/loss_step,val/acc,val/acc_s0_1,val/acc_s1_2,val/acc_s2_4,val/acc_s3_8,val/acc_s4_16,val/acc_s5_32,val/loss,val/loss_s0_1,val/loss_s1_2,val/loss_s2_4,val/loss_s3_8,val/loss_s4_16,val/loss_s5_32
,0.0003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,0.3245849609375,,0.19555282592773438,,0.4095888137817383,,0.865035891532898,,0.936542809009552,,1.083678126335144,1.0347720384597778,,,,,,,,,,,,,,
0,,19,,,,,,,,,,0.242889404296875,,0.19772720336914062,,0.4310417175292969,,0.8594789505004883,,0.9431656002998352,,1.0861012935638428,1.0377694368362427,,,,,,,,,,,,,,
0,,29,,,,,,,,,,0.1657867431640625,,0.10918426513671875,,0.3356294631958008,,0.7964953780174255,,0.8386470675468445,,1.0166854858398438,0.9617054462432861,,,,,,,,,,,,,,
0,,39,,,,,,,,,,0.20383453369140625,,0.14707183837890625,,0.5181014537811279,,0.6787121891975403,,0.7697696685791016,,1.0157145261764526,0.9448146820068359,,,,,,,,,,,,,,
0,,49,,,,,,,,,,0.2011871337890625,,0.10695862770080566,,0.34960082173347473,,0.5239336490631104,,0.633489727973938,,0.8782148361206055,0.8067544102668762,,,,,,,,,,,,,,
0,,59,,,,,,,,,,0.08813095092773438,,0.020923137664794922,,0.3521444499492645,,0.4591812789440155,,0.5821164846420288,,0.7250953912734985,0.6789108514785767,,,,,,,,,,,,,,
0,,69,,,,,,,,,,0.08139419555664062,,0.024672508239746094,,0.3306817412376404,,0.4375961422920227,,0.5419031381607056,,0.6567810773849487,0.6188631653785706,,,,,,,,,,,,,,
0,,79,,,,,,,,,,0.06641387939453125,,0.021157145500183105,,0.30169644951820374,,0.41518816351890564,,0.5209425091743469,,0.6205590963363647,0.5863472819328308,,,,,,,,,,,,,,
0,,89,,,,,,,,,,0.054637908935546875,,0.015439987182617188,,0.3043351173400879,,0.4076133370399475,,0.5383977293968201,,0.6360275149345398,0.6008754968643188,,,,,,,,,,,,,,
0,,99,,,,,,,,,,0.054584503173828125,,0.013245105743408203,,0.3403272032737732,,0.42611557245254517,,0.5376280546188354,,0.6346511840820312,0.6009815335273743,,,,,,,,,,,,,,
0,,109,,,,,,,,,,0.039318084716796875,,0.008712708950042725,,0.3000646233558655,,0.40825092792510986,,0.5152772665023804,,0.6034345626831055,0.5720375776290894,,,,,,,,,,,,,,
0,,119,,,,,,,,,,0.030345916748046875,,0.006217896938323975,,0.26713764667510986,,0.3910762667655945,,0.5072082281112671,,0.5854922533035278,0.5558590888977051,,,,,,,,,,,,,,
0,,129,,,,,,,,,,0.022698402404785156,,0.005450010299682617,,0.287813663482666,,0.402137815952301,,0.5040789246559143,,0.5904000997543335,0.5597071647644043,,,,,,,,,,,,,,
0,,139,,,,,,,,,,0.02227497100830078,,0.0052855610847473145,,0.30280041694641113,,0.3959004878997803,,0.5054572820663452,,0.5756329298019409,0.548770010471344,,,,,,,,,,,,,,
0,,149,,,,,,,,,,0.014427661895751953,,0.03392258286476135,,0.26764875650405884,,0.4113149642944336,,0.5090228319168091,,0.5675872564315796,0.5437918901443481,,,,,,,,,,,,,,
0,,159,,,,,,,,,,0.014736652374267578,,0.0036609768867492676,,0.2898283898830414,,0.4106863737106323,,0.5025315284729004,,0.552224338054657,0.5311914682388306,,,,,,,,,,,,,,
0,,169,,,,,,,,,,0.013274669647216797,,0.0036776959896087646,,0.2522852122783661,,0.3808009624481201,,0.4567767381668091,,0.5014215111732483,0.4826566278934479,,,,,,,,,,,,,,
0,,179,,,,,,,,,,0.01592540740966797,,0.0042039453983306885,,0.2956450581550598,,0.3897276520729065,,0.4628430902957916,,0.5125962495803833,0.49310773611068726,,,,,,,,,,,,,,
