epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/acc_s5_32,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_s5_32_epoch,train/loss_s5_32_step,train/loss_step,val/acc,val/acc_s0_1,val/acc_s1_2,val/acc_s2_4,val/acc_s3_8,val/acc_s4_16,val/acc_s5_32,val/loss,val/loss_s0_1,val/loss_s1_2,val/loss_s2_4,val/loss_s3_8,val/loss_s4_16,val/loss_s5_32
,0.0003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,0.20470015704631805,,0.10978180170059204,,0.585521936416626,,0.8506810665130615,,0.9237346649169922,,1.0575587749481201,1.0138256549835205,,,,,,,,,,,,,,
0,,19,,,,,,,,,,0.15625831484794617,,0.13148465752601624,,0.5136973261833191,,0.8033182621002197,,0.8848111033439636,,1.0214468240737915,0.9764006733894348,,,,,,,,,,,,,,
0,,29,,,,,,,,,,0.18428653478622437,,0.1649308204650879,,0.43903374671936035,,0.6825259923934937,,0.7805454730987549,,0.8996836543083191,0.8590812683105469,,,,,,,,,,,,,,
0,,39,,,,,,,,,,0.16930128633975983,,0.14441567659378052,,0.5184302926063538,,0.7588987350463867,,0.8305436372756958,,0.952767550945282,0.9127212762832642,,,,,,,,,,,,,,
0,,44,,,,,,,,,,,,,,,,,,,,,,0.8265302777290344,1.0,1.0,0.9175347089767456,0.8694878220558167,0.8466362953186035,0.8165500164031982,0.9010528326034546,0.1846521943807602,0.1492009162902832,0.498768150806427,0.7225788831710815,0.8043293356895447,0.9463105797767639
0,,44,0.8099561333656311,0.9715277552604675,0.9814236164093018,0.8973090052604675,0.843310534954071,0.8294541835784912,0.8008043169975281,0.9820786118507385,0.3738693296909332,,0.2496468424797058,,0.6109610795974731,,0.8472400307655334,,0.9027946591377258,,1.0195807218551636,,,,,,,,,,,,,,,,
,0.0002999917754048268,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,49,,,,,,,,,,0.1452048420906067,,0.10255984961986542,,0.553199291229248,,0.7568266987800598,,0.8040995597839355,,0.9636803269386292,0.9161185026168823,,,,,,,,,,,,,,
1,,59,,,,,,,,,,0.18470188975334167,,0.10656952857971191,,0.4496029317378998,,0.667549729347229,,0.7253787517547607,,0.8864492177963257,0.8380576968193054,,,,,,,,,,,,,,
1,,69,,,,,,,,,,0.1411958932876587,,0.04056732356548309,,0.3680703639984131,,0.5355478525161743,,0.6022810339927673,,0.7458692193031311,0.7021404504776001,,,,,,,,,,,,,,
1,,79,,,,,,,,,,0.07071033120155334,,0.017476029694080353,,0.4255795478820801,,0.5924941301345825,,0.6562519669532776,,0.800993800163269,0.7568407654762268,,,,,,,,,,,,,,
1,,89,,,,,,,,,,0.03370065987110138,,0.009318910539150238,,0.3982503116130829,,0.5632755756378174,,0.6179953813552856,,0.7041818499565125,0.6752979159355164,,,,,,,,,,,,,,
1,,89,,,,,,,,,,,,,,,,,,,,,,0.8269211053848267,1.0,1.0,0.9175347089767456,0.8635850548744202,0.8467990159988403,0.8173990845680237,0.7174611687660217,0.024517888203263283,0.007534682285040617,0.41466793417930603,0.5638837218284607,0.6412314772605896,0.7542981505393982
1,,89,0.8290278911590576,1.0,0.9995659589767456,0.9188802242279053,0.8675346970558167,0.8483507037162781,0.8195536136627197,0.7900220155715942,0.12275641411542892,,0.0587552972137928,,0.44734713435173035,,0.6221755743026733,,0.6878471970558167,,0.8349183201789856,,,,,,,,,,,,,,,,
,0.0002999671025212268,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,99,,,,,,,,,,0.030685285106301308,,0.010664265602827072,,0.4688015878200531,,0.6283878087997437,,0.7018671035766602,,0.7946015000343323,0.7627405524253845,,,,,,,,,,,,,,
2,,109,,,,,,,,,,0.023419147357344627,,0.011306628584861755,,0.4086776375770569,,0.5838618278503418,,0.6544291377067566,,0.7366743087768555,0.7075919508934021,,,,,,,,,,,,,,
2,,119,,,,,,,,,,0.02454126812517643,,0.012518753297626972,,0.4273449778556824,,0.5290635824203491,,0.597563624382019,,0.6218266487121582,0.608424186706543,,,,,,,,,,,,,,
2,,129,,,,,,,,,,0.022319775074720383,,0.010005593299865723,,0.3551296293735504,,0.4702543616294861,,0.5198150873184204,,0.5361371040344238,0.5259470343589783,,,,,,,,,,,,,,
2,,134,,,,,,,,,,,,,,,,,,,,,,0.8407713174819946,1.0,1.0,0.9175347089767456,0.8743055462837219,0.8536567091941833,0.8334770798683167,0.594889760017395,0.015890276059508324,0.007552578113973141,0.40270617604255676,0.5136282444000244,0.5798504948616028,0.609591007232666
2,,134,0.8348701596260071,1.0,0.9995659589767456,0.9188802242279053,0.8692654371261597,0.8507256507873535,0.8266391158103943,0.6472868323326111,0.025759583339095116,,0.014398961327970028,,0.40737059712409973,,0.5469166040420532,,0.6084586381912231,,0.6700947284698486,,,,,,,,,,,,,,,,
,0.0002999259840548597,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,139,,,,,,,,,,0.02160526067018509,,0.008241724222898483,,0.3888179063796997,,0.47502291202545166,,0.5250030159950256,,0.563169538974762,0.5478121042251587,,,,,,,,,,,,,,
3,,149,,,,,,,,,,0.02045263722538948,,0.00649250578135252,,0.36788877844810486,,0.44752049446105957,,0.4722159504890442,,0.5445530414581299,0.5224055647850037,,,,,,,,,,,,,,
3,,159,,,,,,,,,,0.01764025166630745,,0.005746054463088512,,0.35344499349594116,,0.43532100319862366,,0.4441854953765869,,0.5158249139785767,0.49485164880752563,,,,,,,,,,,,,,
3,,169,,,,,,,,,,0.010952234268188477,,0.003725338028743863,,0.4074042737483978,,0.48176252841949463,,0.4989027976989746,,0.5937058925628662,0.5663378238677979,,,,,,,,,,,,,,
3,,179,,,,,,,,,,0.009854472242295742,,0.00319157587364316,,0.45680728554725647,,0.4632788598537445,,0.5028132200241089,,0.5818365812301636,0.5578770637512207,,,,,,,,,,,,,,
3,,179,,,,,,,,,,,,,,,,,,,,,,0.8476923704147339,1.0,1.0,0.9175347089767456,0.890711784362793,0.8668294548988342,0.8383843302726746,0.5388799905776978,0.006896501872688532,0.0025858148001134396,0.40525758266448975,0.43165868520736694,0.47434261441230774,0.5664178133010864
3,,179,0.8467750549316406,1.0,0.9995659589767456,0.9188802242279053,0.8805609941482544,0.8645806312561035,0.8383389115333557,0.551798403263092,0.016875145956873894,,0.009167887270450592,,0.40329381823539734,,0.47433364391326904,,0.5018519759178162,,0.574088990688324,,,,,,,,,,,,,,,,
