epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/acc_s5_32,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_s5_32_epoch,train/loss_s5_32_step,train/loss_step,val/acc,val/acc_s0_1,val/acc_s1_2,val/acc_s2_4,val/acc_s3_8,val/acc_s4_16,val/acc_s5_32,val/loss,val/loss_s0_1,val/loss_s1_2,val/loss_s2_4,val/loss_s3_8,val/loss_s4_16,val/loss_s5_32
,0.0003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,0.19879025220870972,,0.10650185495615005,,0.4588567614555359,,0.7195042371749878,,0.8102389574050903,,0.9476684331893921,0.9024530649185181,,,,,,,,,,,,,,
0,,15,,,,,,,,,,,,,,,,,,,,,,0.8285084962844849,1.0,1.0,0.91796875,0.87078857421875,0.848114013671875,0.8187294006347656,0.9156110286712646,0.1850302368402481,0.14840003848075867,0.5190833806991577,0.7361997365951538,0.8297451138496399,0.9581968784332275
0,,15,0.7806395888328552,0.9179999828338623,0.9474999904632568,0.8643749952316284,0.8016250133514404,0.799191415309906,0.7725957036018372,1.0789477825164795,0.7067500352859497,,0.40826496481895447,,0.7469534277915955,,1.0093566179275513,,1.0175491571426392,,1.1068177223205566,,,,,,,,,,,,,,,,
,0.0002999259840548597,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,19,,,,,,,,,,0.1479465216398239,,0.12104380875825882,,0.5047382116317749,,0.7380505800247192,,0.8005127906799316,,0.9257082939147949,0.8855676651000977,,,,,,,,,,,,,,
1,,29,,,,,,,,,,0.14477768540382385,,0.12219274044036865,,0.44991564750671387,,0.6973824501037598,,0.7774120569229126,,0.8937211036682129,0.8546905517578125,,,,,,,,,,,,,,
1,,31,,,,,,,,,,,,,,,,,,,,,,0.8285084962844849,1.0,1.0,0.91796875,0.87078857421875,0.848114013671875,0.8187294006347656,0.9089686274528503,0.13765498995780945,0.1197350025177002,0.5028398036956787,0.7314698100090027,0.8244966864585876,0.9513621926307678
1,,31,0.833620548248291,1.0,0.999750018119812,0.9249374866485596,0.874218761920929,0.8531992435455322,0.8239501714706421,0.8935797810554504,0.17463134229183197,,0.14819112420082092,,0.48356547951698303,,0.7201730608940125,,0.8068588972091675,,0.9361183047294617,,,,,,,,,,,,,,,,
,0.0002997040092642407,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,39,,,,,,,,,,0.11451522260904312,,0.09216950088739395,,0.46876466274261475,,0.7207449674606323,,0.803547739982605,,0.9329676032066345,0.890240490436554,,,,,,,,,,,,,,
2,,47,,,,,,,,,,,,,,,,,,,,,,0.8285084962844849,1.0,1.0,0.91796875,0.87078857421875,0.848114013671875,0.8187294006347656,0.85715252161026,0.11165250092744827,0.07581283897161484,0.48971712589263916,0.7030246257781982,0.7461098432540894,0.9040675163269043
2,,47,0.833620548248291,1.0,0.999750018119812,0.9249374866485596,0.874218761920929,0.8531992435455322,0.8239501714706421,0.8716328740119934,0.15503858029842377,,0.12583179771900177,,0.4630573093891144,,0.7046657800674438,,0.7787487506866455,,0.9152864813804626,,,,,,,,,,,,,,,,
,0.000299334294690462,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,49,,,,,,,,,,0.1440097689628601,,0.09440159797668457,,0.44027194380760193,,0.672827959060669,,0.7164649963378906,,0.8789301514625549,0.8308178782463074,,,,,,,,,,,,,,
3,,59,,,,,,,,,,0.14994913339614868,,0.07114135473966599,,0.3803904056549072,,0.6059525012969971,,0.6680004596710205,,0.8327100872993469,0.7831538915634155,,,,,,,,,,,,,,
3,,63,,,,,,,,,,,,,,,,,,,,,,0.8282852172851562,1.0,1.0,0.91796875,0.87078857421875,0.846893310546875,0.8187370300292969,0.7929571270942688,0.10736409574747086,0.04095345363020897,0.45507103204727173,0.595836341381073,0.6846811175346375,0.8412325978279114
3,,63,0.8334754109382629,1.0,0.999750018119812,0.9249374866485596,0.874218761920929,0.852425754070282,0.8239501714706421,0.8053207397460938,0.1522173434495926,,0.08214185386896133,,0.4349425435066223,,0.6351574063301086,,0.6906818151473999,,0.8538655638694763,,,,,,,,,,,,,,,,
,0.0002988172051971717,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,69,,,,,,,,,,0.09607095271348953,,0.03143847733736038,,0.45929378271102905,,0.5769960880279541,,0.669475793838501,,0.8212088346481323,0.7742138504981995,,,,,,,,,,,,,,
4,,79,,,,,,,,,,0.06617947667837143,,0.016738325357437134,,0.41986680030822754,,0.5473989248275757,,0.6300314664840698,,0.7565392851829529,0.7163874506950378,,,,,,,,,,,,,,
4,,79,,,,,,,,,,,,,,,,,,,,,,0.8290836811065674,1.0,1.0,0.91796875,0.86456298828125,0.847503662109375,0.820037841796875,0.7247743606567383,0.06022220104932785,0.015156161040067673,0.42560505867004395,0.5649901628494263,0.6409766674041748,0.7638056874275208
4,,79,0.8333384394645691,1.0,0.999750018119812,0.9249374866485596,0.8720937371253967,0.8524336218833923,0.823898434638977,0.7412301898002625,0.10413909703493118,,0.0339052639901638,,0.4121553897857666,,0.5644308924674988,,0.6403642296791077,,0.7860235571861267,,,,,,,,,,,,,,,,
,0.00029815325108927063,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,89,,,,,,,,,,0.05675573647022247,,0.013217328116297722,,0.3926396071910858,,0.5651131868362427,,0.6326314806938171,,0.7325542569160461,0.6993760466575623,,,,,,,,,,,,,,
5,,95,,,,,,,,,,,,,,,,,,,,,,0.8287774324417114,1.0,1.0,0.91796875,0.86639404296875,0.84765625,0.8194770812988281,0.6903454065322876,0.03852340206503868,0.009895260445773602,0.40972447395324707,0.5569854378700256,0.6248279213905334,0.722739040851593
5,,95,0.8338176012039185,1.0,0.999750018119812,0.9249374866485596,0.8718125224113464,0.8530859351158142,0.8243916034698486,0.6877714395523071,0.06128876283764839,,0.01643809862434864,,0.3927672803401947,,0.5494294762611389,,0.6148449182510376,,0.7224929928779602,,,,,,,,,,,,,,,,
,0.00029734308760930326,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
